PLAYER_NAME,PLAYER_NORM,team_pp,def_league,season_avg,games,category,prop_norm,team_slate,TEAM,rank_on_team,leader_side,PLAYER_NAME_split,league,def_bucket,n_games,n,n_elite,n_weak,over_rate,avg_delta_all,avg_delta_vs_elite,avg_delta_vs_weak,avg_delta_vs_mid,def_rank_corr,weak_over_rate,elite_over_rate,def_boost,def_boost_hist,overperform_vs_weak,fades_vs_elite,player,player_slate,team,opp_team,prop_norm_slate,line,slate_opp_def_rank,slate_opp_def_tier,line_hit_rate_over_ou_5,stat_last5_avg,player_norm,on_slate,slate_edge_signal
Mohammed Al-Hasawi,mohammed al-hasawi,ALF,ksa.1,0.0,5,saves,saves,ALF,ALF,2,top,Mohammed Al-Hasawi,ksa.1,unknown,2,2,0,0,0.0,0.0,,,,,,,,,False,False,Mohammed Al-Hasawi,,,,,,,,,,,True,False
Abdullah Subayt,abdullah subayt,ALF,ksa.1,0.0,5,shots,shots,ALF,ALF,1,bottom,Abdullah Subayt,ksa.1,unknown,2,2,0,0,0.0,0.0,,,,,,,,,False,False,Abdullah Subayt,,,,,,,,,,,True,False
Abdulrahman Al Sharif,abdulrahman al sharif,ALF,ksa.1,0.0,5,shots,shots,ALF,ALF,2,bottom,Abdulrahman Al Sharif,ksa.1,unknown,2,2,0,0,0.0,0.0,,,,,,,,,False,False,Abdulrahman Al Sharif,Abdulrahman Al Sharif,FAISALY,ITTIHAD,shots,4.5,,,,,abdulrahman al sharif,True,False
Abdulrahman Al Sharif,abdulrahman al sharif,ALF,ksa.1,0.0,5,shots,shots,ALF,ALF,2,bottom,Abdulrahman Al Sharif,ksa.1,unknown,2,2,0,0,0.0,0.0,,,,,,,,,False,False,Abdulrahman Al Sharif,Abdulrahman Al Sharif,FAISALY,ITTIHAD,shots,2.5,,,,,abdulrahman al sharif,True,False
Abdulrahman Al Sharif,abdulrahman al sharif,ALF,ksa.1,0.0,5,shots,shots,ALF,ALF,2,bottom,Abdulrahman Al Sharif,ksa.1,unknown,2,2,0,0,0.0,0.0,,,,,,,,,False,False,Abdulrahman Al Sharif,Abdulrahman Al Sharif,FAISALY,ITTIHAD,shots,0.5,,,,,abdulrahman al sharif,True,False
Fernando Pacheco,fernando pacheco,ALF,ksa.1,0.0,5,shots,shots,ALF,ALF,3,bottom,Fernando Pacheco,ksa.1,unknown,2,2,0,0,0.0,0.0,,,,,,,,,False,False,Fernando Pacheco,,,,,,,,,,,True,False
Alexandre Mendy,alexandre mendy,ALF,ksa.1,1.6,5,shots,shots,ALF,ALF,1,top,Alexandre Mendy,ksa.1,unknown,2,2,0,0,0.0,-0.875,,,,,,,,,False,False,Alexandre Mendy,Alexandre Mendy,FAISALY,ITTIHAD,shots,7.5,,,0.0,1.2,alexandre mendy,True,False
Alexandre Mendy,alexandre mendy,ALF,ksa.1,1.6,5,shots,shots,ALF,ALF,1,top,Alexandre Mendy,ksa.1,unknown,2,2,0,0,0.0,-0.875,,,,,,,,,False,False,Alexandre Mendy,Alexandre Mendy,FAISALY,ITTIHAD,shots,3.5,,,0.0,1.2,alexandre mendy,True,False
Alexandre Mendy,alexandre mendy,ALF,ksa.1,1.6,5,shots,shots,ALF,ALF,1,top,Alexandre Mendy,ksa.1,unknown,2,2,0,0,0.0,-0.875,,,,,,,,,False,False,Alexandre Mendy,Alexandre Mendy,FAISALY,ITTIHAD,shots,2.5,,,0.0,1.2,alexandre mendy,True,False
Christian Bassogog,christian bassogog,ALF,ksa.1,1.2,5,shots,shots,ALF,ALF,2,top,Christian Bassogog,ksa.1,unknown,2,2,0,0,0.5,0.5,,,,,,,,,False,False,Christian Bassogog,Christian Bassogog,FAISALY,ITTIHAD,shots,4.5,,,,,christian bassogog,True,False
Christian Bassogog,christian bassogog,ALF,ksa.1,1.2,5,shots,shots,ALF,ALF,2,top,Christian Bassogog,ksa.1,unknown,2,2,0,0,0.5,0.5,,,,,,,,,False,False,Christian Bassogog,Christian Bassogog,FAISALY,ITTIHAD,shots,2.5,,,,,christian bassogog,True,False
Christian Bassogog,christian bassogog,ALF,ksa.1,1.2,5,shots,shots,ALF,ALF,2,top,Christian Bassogog,ksa.1,unknown,2,2,0,0,0.5,0.5,,,,,,,,,False,False,Christian Bassogog,Christian Bassogog,FAISALY,ITTIHAD,shots,0.5,,,,,christian bassogog,True,False
Andrei Girotto,andrei girotto,ALF,ksa.1,0.8,5,shots,shots,ALF,ALF,3,top,Andrei Girotto,ksa.1,unknown,2,2,0,0,0.0,-0.5,,,,,,,,,False,False,Andrei Girotto,Andrei Girotto,FAISALY,ITTIHAD,shots,3.5,,,,,andrei girotto,True,False
Andrei Girotto,andrei girotto,ALF,ksa.1,0.8,5,shots,shots,ALF,ALF,3,top,Andrei Girotto,ksa.1,unknown,2,2,0,0,0.0,-0.5,,,,,,,,,False,False,Andrei Girotto,Andrei Girotto,FAISALY,ITTIHAD,shots,1.5,,,,,andrei girotto,True,False
Andrei Girotto,andrei girotto,ALF,ksa.1,0.8,5,shots,shots,ALF,ALF,3,top,Andrei Girotto,ksa.1,unknown,2,2,0,0,0.0,-0.5,,,,,,,,,False,False,Andrei Girotto,Andrei Girotto,FAISALY,ITTIHAD,shots,0.5,,,,,andrei girotto,True,False
Abdullah Subayt,abdullah subayt,ALF,ksa.1,0.0,5,shots_on_target,shots_on_target,ALF,ALF,1,bottom,Abdullah Subayt,ksa.1,unknown,2,2,0,0,0.0,0.0,,,,,,,,,False,False,Abdullah Subayt,,,,,,,,,,,True,False
Abdulrahman Al Sharif,abdulrahman al sharif,ALF,ksa.1,0.0,5,shots_on_target,shots_on_target,ALF,ALF,2,bottom,Abdulrahman Al Sharif,ksa.1,unknown,2,2,0,0,0.0,0.0,,,,,,,,,False,False,Abdulrahman Al Sharif,Abdulrahman Al Sharif,FAISALY,ITTIHAD,shots_on_target,2.5,,,,,abdulrahman al sharif,True,False
Abdulrahman Al Sharif,abdulrahman al sharif,ALF,ksa.1,0.0,5,shots_on_target,shots_on_target,ALF,ALF,2,bottom,Abdulrahman Al Sharif,ksa.1,unknown,2,2,0,0,0.0,0.0,,,,,,,,,False,False,Abdulrahman Al Sharif,Abdulrahman Al Sharif,FAISALY,ITTIHAD,shots_on_target,0.5,,,,,abdulrahman al sharif,True,False
Ayman Fallatah,ayman fallatah,ALF,ksa.1,0.0,5,shots_on_target,shots_on_target,ALF,ALF,3,bottom,Ayman Fallatah,ksa.1,unknown,2,2,0,0,0.0,0.0,,,,,,,,,False,False,Ayman Fallatah,,,,,,,,,,,True,False
Alexandre Mendy,alexandre mendy,ALF,ksa.1,0.6,5,shots_on_target,shots_on_target,ALF,ALF,1,top,Alexandre Mendy,ksa.1,unknown,2,2,0,0,0.5,-0.20833333333333331,,,,,,,,,False,False,Alexandre Mendy,Alexandre Mendy,FAISALY,ITTIHAD,shots_on_target,3.5,,,0.0,0.0,alexandre mendy,True,False
Alexandre Mendy,alexandre mendy,ALF,ksa.1,0.6,5,shots_on_target,shots_on_target,ALF,ALF,1,top,Alexandre Mendy,ksa.1,unknown,2,2,0,0,0.5,-0.20833333333333331,,,,,,,,,False,False,Alexandre Mendy,Alexandre Mendy,FAISALY,ITTIHAD,shots_on_target,1.5,,,0.0,0.0,alexandre mendy,True,False
Alexandre Mendy,alexandre mendy,ALF,ksa.1,0.6,5,shots_on_target,shots_on_target,ALF,ALF,1,top,Alexandre Mendy,ksa.1,unknown,2,2,0,0,0.5,-0.20833333333333331,,,,,,,,,False,False,Alexandre Mendy,Alexandre Mendy,FAISALY,ITTIHAD,shots_on_target,0.5,,,0.0,0.0,alexandre mendy,True,False
Abdoulaye Seck,abdoulaye seck,ALF,ksa.1,0.4,5,shots_on_target,shots_on_target,ALF,ALF,2,top,Abdoulaye Seck,ksa.1,unknown,2,2,0,0,0.0,-0.5833333333333333,,,,,,,,,False,False,Abdoulaye Seck,Abdoulaye Seck,FAISALY,ITTIHAD,shots_on_target,1.5,,,0.0,0.4,abdoulaye seck,True,False
Abdoulaye Seck,abdoulaye seck,ALF,ksa.1,0.4,5,shots_on_target,shots_on_target,ALF,ALF,2,top,Abdoulaye Seck,ksa.1,unknown,2,2,0,0,0.0,-0.5833333333333333,,,,,,,,,False,False,Abdoulaye Seck,Abdoulaye Seck,FAISALY,ITTIHAD,shots_on_target,0.5,,,0.4,0.4,abdoulaye seck,True,False
Christian Bassogog,christian bassogog,ALF,ksa.1,0.4,5,shots_on_target,shots_on_target,ALF,ALF,3,top,Christian Bassogog,ksa.1,unknown,2,2,0,0,0.5,0.20833333333333334,,,,,,,,,False,False,Christian Bassogog,Christian Bassogog,FAISALY,ITTIHAD,shots_on_target,2.5,,,,,christian bassogog,True,False
Christian Bassogog,christian bassogog,ALF,ksa.1,0.4,5,shots_on_target,shots_on_target,ALF,ALF,3,top,Christian Bassogog,ksa.1,unknown,2,2,0,0,0.5,0.20833333333333334,,,,,,,,,False,False,Christian Bassogog,Christian Bassogog,FAISALY,ITTIHAD,shots_on_target,0.5,,,,,christian bassogog,True,False
Marco Carnesecchi,marco carnesecchi,ATALANTA,Serie A,0.0,5,assists,assists,ATALANTA,ATALANTA,1,bottom,Marco Carnesecchi,Serie A,mid,5,5,0,0,0.0,0.0,,,0.0,,,,,,False,False,Marco Carnesecchi,,,,,,,,,,,True,False
Nikola Krstovic,nikola krstovic,ATALANTA,Serie A,0.0,5,assists,assists,ATALANTA,ATALANTA,2,bottom,Nikola Krstovic,Serie A,mid,5,5,0,0,0.0,0.0,,,0.0,,,,,,False,False,Nikola Krstovic,Nikola Krstovic,ATALANTA,CAGLIARI,assists,0.5,1.0,Elite,0.0,0.0,nikola krstovic,True,False
Marco Carnesecchi,marco carnesecchi,ATALANTA,Serie A,0.0,5,assists,assists,ATALANTA,ATALANTA,1,top,Marco Carnesecchi,Serie A,mid,5,5,0,0,0.0,0.0,,,0.0,,,,,,False,False,Marco Carnesecchi,,,,,,,,,,,True,False
Nikola Krstovic,nikola krstovic,ATALANTA,Serie A,0.0,5,assists,assists,ATALANTA,ATALANTA,2,top,Nikola Krstovic,Serie A,mid,5,5,0,0,0.0,0.0,,,0.0,,,,,,False,False,Nikola Krstovic,Nikola Krstovic,ATALANTA,CAGLIARI,assists,0.5,1.0,Elite,0.0,0.0,nikola krstovic,True,False
Marco Carnesecchi,marco carnesecchi,ATALANTA,Serie A,4.833333333333333,6,saves,saves,ATALANTA,ATALANTA,1,bottom,Marco Carnesecchi,Serie A,mid,6,6,0,0,0.5,2.335515873015873,,,2.922619047619048,0.5910730587984075,,,,,False,False,Marco Carnesecchi,,,,,,,,,,,True,False
Marco Carnesecchi,marco carnesecchi,ATALANTA,Serie A,4.833333333333333,6,saves,saves,ATALANTA,ATALANTA,1,top,Marco Carnesecchi,Serie A,mid,6,6,0,0,0.5,2.335515873015873,,,2.922619047619048,0.5910730587984075,,,,,False,False,Marco Carnesecchi,,,,,,,,,,,True,False
Marco Carnesecchi,marco carnesecchi,ATALANTA,Serie A,0.0,6,shots,shots,ATALANTA,ATALANTA,1,bottom,Marco Carnesecchi,Serie A,mid,6,6,0,0,0.0,0.0,,,0.0,,,,,,False,False,Marco Carnesecchi,,,,,,,,,,,True,False
Nikola Krstovic,nikola krstovic,ATALANTA,Serie A,1.1666666666666667,6,shots,shots,ATALANTA,ATALANTA,2,bottom,Nikola Krstovic,Serie A,mid,6,6,0,0,0.3333333333333333,-0.4192460317460318,,,-0.4630952380952381,0.9298722641811591,,,,,False,False,Nikola Krstovic,Nikola Krstovic,ATALANTA,CAGLIARI,shots,10.5,1.0,Elite,0.0,1.2,nikola krstovic,True,False
Nikola Krstovic,nikola krstovic,ATALANTA,Serie A,1.1666666666666667,6,shots,shots,ATALANTA,ATALANTA,2,bottom,Nikola Krstovic,Serie A,mid,6,6,0,0,0.3333333333333333,-0.4192460317460318,,,-0.4630952380952381,0.9298722641811591,,,,,False,False,Nikola Krstovic,Nikola Krstovic,ATALANTA,CAGLIARI,shots,4.5,1.0,Elite,0.0,1.2,nikola krstovic,True,False
Nikola Krstovic,nikola krstovic,ATALANTA,Serie A,1.1666666666666667,6,shots,shots,ATALANTA,ATALANTA,2,bottom,Nikola Krstovic,Serie A,mid,6,6,0,0,0.3333333333333333,-0.4192460317460318,,,-0.4630952380952381,0.9298722641811591,,,,,False,False,Nikola Krstovic,Nikola Krstovic,ATALANTA,CAGLIARI,shots,3.5,1.0,Elite,0.0,1.2,nikola krstovic,True,False
Nikola Krstovic,nikola krstovic,ATALANTA,Serie A,1.1666666666666667,6,shots,shots,ATALANTA,ATALANTA,2,bottom,Nikola Krstovic,Serie A,mid,6,6,0,0,0.3333333333333333,-0.4192460317460318,,,-0.4630952380952381,0.9298722641811591,,,,,False,False,Nikola Krstovic,Nikola Krstovic,ATALANTA,CAGLIARI,shots,2.5,1.0,Elite,0.2,1.2,nikola krstovic,True,False
Nikola Krstovic,nikola krstovic,ATALANTA,Serie A,1.1666666666666667,6,shots,shots,ATALANTA,ATALANTA,1,top,Nikola Krstovic,Serie A,mid,6,6,0,0,0.3333333333333333,-0.4192460317460318,,,-0.4630952380952381,0.9298722641811591,,,,,False,False,Nikola Krstovic,Nikola Krstovic,ATALANTA,CAGLIARI,shots,10.5,1.0,Elite,0.0,1.2,nikola krstovic,True,False
Nikola Krstovic,nikola krstovic,ATALANTA,Serie A,1.1666666666666667,6,shots,shots,ATALANTA,ATALANTA,1,top,Nikola Krstovic,Serie A,mid,6,6,0,0,0.3333333333333333,-0.4192460317460318,,,-0.4630952380952381,0.9298722641811591,,,,,False,False,Nikola Krstovic,Nikola Krstovic,ATALANTA,CAGLIARI,shots,4.5,1.0,Elite,0.0,1.2,nikola krstovic,True,False
Nikola Krstovic,nikola krstovic,ATALANTA,Serie A,1.1666666666666667,6,shots,shots,ATALANTA,ATALANTA,1,top,Nikola Krstovic,Serie A,mid,6,6,0,0,0.3333333333333333,-0.4192460317460318,,,-0.4630952380952381,0.9298722641811591,,,,,False,False,Nikola Krstovic,Nikola Krstovic,ATALANTA,CAGLIARI,shots,3.5,1.0,Elite,0.0,1.2,nikola krstovic,True,False
Nikola Krstovic,nikola krstovic,ATALANTA,Serie A,1.1666666666666667,6,shots,shots,ATALANTA,ATALANTA,1,top,Nikola Krstovic,Serie A,mid,6,6,0,0,0.3333333333333333,-0.4192460317460318,,,-0.4630952380952381,0.9298722641811591,,,,,False,False,Nikola Krstovic,Nikola Krstovic,ATALANTA,CAGLIARI,shots,2.5,1.0,Elite,0.2,1.2,nikola krstovic,True,False
Marco Carnesecchi,marco carnesecchi,ATALANTA,Serie A,0.0,6,shots,shots,ATALANTA,ATALANTA,2,top,Marco Carnesecchi,Serie A,mid,6,6,0,0,0.0,0.0,,,0.0,,,,,,False,False,Marco Carnesecchi,,,,,,,,,,,True,False
Marco Carnesecchi,marco carnesecchi,ATALANTA,Serie A,0.0,6,shots_on_target,shots_on_target,ATALANTA,ATALANTA,1,bottom,Marco Carnesecchi,Serie A,mid,6,6,0,0,0.0,0.0,,,0.0,,,,,,False,False,Marco Carnesecchi,,,,,,,,,,,True,False
Nikola Krstovic,nikola krstovic,ATALANTA,Serie A,0.6666666666666666,6,shots_on_target,shots_on_target,ATALANTA,ATALANTA,2,bottom,Nikola Krstovic,Serie A,mid,6,6,0,0,0.3333333333333333,-0.24563492063492065,,,-0.05476190476190472,0.9913640410798992,,,,,False,False,Nikola Krstovic,Nikola Krstovic,ATALANTA,CAGLIARI,shots_on_target,3.5,1.0,Elite,0.0,0.4,nikola krstovic,True,False
Nikola Krstovic,nikola krstovic,ATALANTA,Serie A,0.6666666666666666,6,shots_on_target,shots_on_target,ATALANTA,ATALANTA,2,bottom,Nikola Krstovic,Serie A,mid,6,6,0,0,0.3333333333333333,-0.24563492063492065,,,-0.05476190476190472,0.9913640410798992,,,,,False,False,Nikola Krstovic,Nikola Krstovic,ATALANTA,CAGLIARI,shots_on_target,2.5,1.0,Elite,0.0,0.4,nikola krstovic,True,False
Nikola Krstovic,nikola krstovic,ATALANTA,Serie A,0.6666666666666666,6,shots_on_target,shots_on_target,ATALANTA,ATALANTA,2,bottom,Nikola Krstovic,Serie A,mid,6,6,0,0,0.3333333333333333,-0.24563492063492065,,,-0.05476190476190472,0.9913640410798992,,,,,False,False,Nikola Krstovic,Nikola Krstovic,ATALANTA,CAGLIARI,shots_on_target,0.5,1.0,Elite,0.2,0.4,nikola krstovic,True,False
Nikola Krstovic,nikola krstovic,ATALANTA,Serie A,0.6666666666666666,6,shots_on_target,shots_on_target,ATALANTA,ATALANTA,1,top,Nikola Krstovic,Serie A,mid,6,6,0,0,0.3333333333333333,-0.24563492063492065,,,-0.05476190476190472,0.9913640410798992,,,,,False,False,Nikola Krstovic,Nikola Krstovic,ATALANTA,CAGLIARI,shots_on_target,3.5,1.0,Elite,0.0,0.4,nikola krstovic,True,False
Nikola Krstovic,nikola krstovic,ATALANTA,Serie A,0.6666666666666666,6,shots_on_target,shots_on_target,ATALANTA,ATALANTA,1,top,Nikola Krstovic,Serie A,mid,6,6,0,0,0.3333333333333333,-0.24563492063492065,,,-0.05476190476190472,0.9913640410798992,,,,,False,False,Nikola Krstovic,Nikola Krstovic,ATALANTA,CAGLIARI,shots_on_target,2.5,1.0,Elite,0.0,0.4,nikola krstovic,True,False
Nikola Krstovic,nikola krstovic,ATALANTA,Serie A,0.6666666666666666,6,shots_on_target,shots_on_target,ATALANTA,ATALANTA,1,top,Nikola Krstovic,Serie A,mid,6,6,0,0,0.3333333333333333,-0.24563492063492065,,,-0.05476190476190472,0.9913640410798992,,,,,False,False,Nikola Krstovic,Nikola Krstovic,ATALANTA,CAGLIARI,shots_on_target,0.5,1.0,Elite,0.2,0.4,nikola krstovic,True,False
Marco Carnesecchi,marco carnesecchi,ATALANTA,Serie A,0.0,6,shots_on_target,shots_on_target,ATALANTA,ATALANTA,2,top,Marco Carnesecchi,Serie A,mid,6,6,0,0,0.0,0.0,,,0.0,,,,,,False,False,Marco Carnesecchi,,,,,,,,,,,True,False
Adrian Gill,adrian gill,ATLANTA UNITED,MLS,0.0,5,assists,assists,ATLANTA UNITED,ATLANTA UNITED,1,bottom,Adrian Gill,MLS,weak,2,2,0,2,0.0,0.0,,0.0,,,0.0,,,,False,False,Adrian Gill,,,,,,,,,,,True,False
Enea Mihaj,enea mihaj,ATLANTA UNITED,MLS,0.0,5,assists,assists,ATLANTA UNITED,ATLANTA UNITED,2,bottom,Enea Mihaj,MLS,weak,2,2,0,2,0.0,0.0,,0.0,,,0.0,,,,False,False,Enea Mihaj,,,,,,,,,,,True,False
Fafà Picault,fafa picault,ATLANTA UNITED,MLS,0.0,5,assists,assists,ATLANTA UNITED,ATLANTA UNITED,3,bottom,Fafà Picault,MLS,weak,2,2,0,2,0.0,0.0,,0.0,,,0.0,,,,False,False,Fafà Picault,,,,,,,,,,,True,False
Alexey Miranchuk,alexey miranchuk,ATLANTA UNITED,MLS,0.2,5,assists,assists,ATLANTA UNITED,ATLANTA UNITED,1,top,Alexey Miranchuk,MLS,weak,2,2,0,2,0.0,-0.29166666666666663,,-0.29166666666666663,,,0.0,,,,False,False,Alexey Miranchuk,,,,,,,,,,,True,False
Miguel Almirón,miguel almiron,ATLANTA UNITED,MLS,0.2,5,assists,assists,ATLANTA UNITED,ATLANTA UNITED,2,top,Miguel Almirón,MLS,weak,2,2,0,2,0.0,-0.29166666666666663,,-0.29166666666666663,,,0.0,,,,False,False,Miguel Almirón,,,,,,,,,,,True,False
Adrian Gill,adrian gill,ATLANTA UNITED,MLS,0.0,5,assists,assists,ATLANTA UNITED,ATLANTA UNITED,3,top,Adrian Gill,MLS,weak,2,2,0,2,0.0,0.0,,0.0,,,0.0,,,,False,False,Adrian Gill,,,,,,,,,,,True,False
Adrian Gill,adrian gill,ATLANTA UNITED,MLS,0.0,5,goals,goals,ATLANTA UNITED,ATLANTA UNITED,1,bottom,Adrian Gill,MLS,weak,2,2,0,2,0.0,0.0,,0.0,,,0.0,,,,False,False,Adrian Gill,,,,,,,,,,,True,False
Alexey Miranchuk,alexey miranchuk,ATLANTA UNITED,MLS,0.0,5,goals,goals,ATLANTA UNITED,ATLANTA UNITED,2,bottom,Alexey Miranchuk,MLS,weak,2,2,0,2,0.0,0.0,,0.0,,,0.0,,,,False,False,Alexey Miranchuk,,,,,,,,,,,True,False
Enea Mihaj,enea mihaj,ATLANTA UNITED,MLS,0.0,5,goals,goals,ATLANTA UNITED,ATLANTA UNITED,3,bottom,Enea Mihaj,MLS,weak,2,2,0,2,0.0,0.0,,0.0,,,0.0,,,,False,False,Enea Mihaj,,,,,,,,,,,True,False
Tomás Jacob,tomas jacob,ATLANTA UNITED,MLS,0.4,5,goals,goals,ATLANTA UNITED,ATLANTA UNITED,1,top,Tomás Jacob,MLS,weak,2,2,0,2,0.0,-0.5833333333333333,,-0.5833333333333333,,,0.0,,,,False,False,Tomás Jacob,,,,,,,,,,,True,False
Fafà Picault,fafa picault,ATLANTA UNITED,MLS,0.2,5,goals,goals,ATLANTA UNITED,ATLANTA UNITED,2,top,Fafà Picault,MLS,weak,2,2,0,2,0.0,-0.29166666666666663,,-0.29166666666666663,,,0.0,,,,False,False,Fafà Picault,,,,,,,,,,,True,False
Miguel Almirón,miguel almiron,ATLANTA UNITED,MLS,0.2,5,goals,goals,ATLANTA UNITED,ATLANTA UNITED,3,top,Miguel Almirón,MLS,weak,2,2,0,2,0.5,0.375,,0.375,,,0.5,,,,False,False,Miguel Almirón,,,,,,,,,,,True,False
Jayden Hibbert,jayden hibbert,ATLANTA UNITED,MLS,0.0,5,saves,saves,ATLANTA UNITED,ATLANTA UNITED,1,bottom,Jayden Hibbert,MLS,weak,2,2,0,2,0.0,0.0,,0.0,,,0.0,,,,False,False,Jayden Hibbert,,,,,,,,,,,True,False
Lucas Hoyos,lucas hoyos,ATLANTA UNITED,MLS,2.2,5,saves,saves,ATLANTA UNITED,ATLANTA UNITED,2,bottom,Lucas Hoyos,MLS,weak,2,2,0,2,0.5,0.625,,0.625,,,0.5,,,,False,False,Lucas Hoyos,,,,,,,,,,,True,False
Lucas Hoyos,lucas hoyos,ATLANTA UNITED,MLS,2.2,5,saves,saves,ATLANTA UNITED,ATLANTA UNITED,1,top,Lucas Hoyos,MLS,weak,2,2,0,2,0.5,0.625,,0.625,,,0.5,,,,False,False,Lucas Hoyos,,,,,,,,,,,True,False
Jayden Hibbert,jayden hibbert,ATLANTA UNITED,MLS,0.0,5,saves,saves,ATLANTA UNITED,ATLANTA UNITED,2,top,Jayden Hibbert,MLS,weak,2,2,0,2,0.0,0.0,,0.0,,,0.0,,,,False,False,Jayden Hibbert,,,,,,,,,,,True,False
Jayden Hibbert,jayden hibbert,ATLANTA UNITED,MLS,0.0,5,shots,shots,ATLANTA UNITED,ATLANTA UNITED,1,bottom,Jayden Hibbert,MLS,weak,2,2,0,2,0.0,0.0,,0.0,,,0.0,,,,False,False,Jayden Hibbert,,,,,,,,,,,True,False
Lucas Hoyos,lucas hoyos,ATLANTA UNITED,MLS,0.0,5,shots,shots,ATLANTA UNITED,ATLANTA UNITED,2,bottom,Lucas Hoyos,MLS,weak,2,2,0,2,0.0,0.0,,0.0,,,0.0,,,,False,False,Lucas Hoyos,,,,,,,,,,,True,False
Adrian Gill,adrian gill,ATLANTA UNITED,MLS,0.2,5,shots,shots,ATLANTA UNITED,ATLANTA UNITED,3,bottom,Adrian Gill,MLS,weak,2,2,0,2,0.0,-0.29166666666666663,,-0.29166666666666663,,,0.0,,,,False,False,Adrian Gill,,,,,,,,,,,True,False
Miguel Almirón,miguel almiron,ATLANTA UNITED,MLS,1.8,5,shots,shots,ATLANTA UNITED,ATLANTA UNITED,1,top,Miguel Almirón,MLS,weak,2,2,0,2,0.5,0.16666666666666663,,0.16666666666666663,,,0.5,,,,False,False,Miguel Almirón,,,,,,,,,,,True,False
Tristan Muyumba,tristan muyumba,ATLANTA UNITED,MLS,1.8,5,shots,shots,ATLANTA UNITED,ATLANTA UNITED,2,top,Tristan Muyumba,MLS,weak,2,2,0,2,0.0,-0.5,,-0.5,,,0.0,,,,False,False,Tristan Muyumba,,,,,,,,,,,True,False
Alexey Miranchuk,alexey miranchuk,ATLANTA UNITED,MLS,1.6,5,shots,shots,ATLANTA UNITED,ATLANTA UNITED,3,top,Alexey Miranchuk,MLS,weak,2,2,0,2,0.5,-0.33333333333333337,,-0.33333333333333337,,,0.5,,,,False,False,Alexey Miranchuk,,,,,,,,,,,True,False
Alexey Miranchuk,alexey miranchuk,ATLANTA UNITED,MLS,0.0,5,shots_on_target,shots_on_target,ATLANTA UNITED,ATLANTA UNITED,1,bottom,Alexey Miranchuk,MLS,weak,2,2,0,2,0.0,0.0,,0.0,,,0.0,,,,False,False,Alexey Miranchuk,,,,,,,,,,,True,False
Enea Mihaj,enea mihaj,ATLANTA UNITED,MLS,0.0,5,shots_on_target,shots_on_target,ATLANTA UNITED,ATLANTA UNITED,2,bottom,Enea Mihaj,MLS,weak,2,2,0,2,0.0,0.0,,0.0,,,0.0,,,,False,False,Enea Mihaj,,,,,,,,,,,True,False
Jayden Hibbert,jayden hibbert,ATLANTA UNITED,MLS,0.0,5,shots_on_target,shots_on_target,ATLANTA UNITED,ATLANTA UNITED,3,bottom,Jayden Hibbert,MLS,weak,2,2,0,2,0.0,0.0,,0.0,,,0.0,,,,False,False,Jayden Hibbert,,,,,,,,,,,True,False
Miguel Almirón,miguel almiron,ATLANTA UNITED,MLS,0.8,5,shots_on_target,shots_on_target,ATLANTA UNITED,ATLANTA UNITED,1,top,Miguel Almirón,MLS,weak,2,2,0,2,0.5,0.16666666666666674,,0.16666666666666674,,,0.5,,,,False,False,Miguel Almirón,,,,,,,,,,,True,False
Tristan Muyumba,tristan muyumba,ATLANTA UNITED,MLS,0.6,5,shots_on_target,shots_on_target,ATLANTA UNITED,ATLANTA UNITED,2,top,Tristan Muyumba,MLS,weak,2,2,0,2,0.5,-0.20833333333333331,,-0.20833333333333331,,,0.5,,,,False,False,Tristan Muyumba,,,,,,,,,,,True,False
Tomás Jacob,tomas jacob,ATLANTA UNITED,MLS,0.4,5,shots_on_target,shots_on_target,ATLANTA UNITED,ATLANTA UNITED,3,top,Tomás Jacob,MLS,weak,2,2,0,2,0.0,-0.5833333333333333,,-0.5833333333333333,,,0.0,,,,False,False,Tomás Jacob,,,,,,,,,,,True,False
Besard Sabovic,besard sabovic,AUSTIN,MLS,0.0,5,assists,assists,AUSTIN,AUSTIN,1,bottom,Besard Sabovic,MLS,elite,2,2,1,0,0.0,0.0,0.0,,0.0,,,0.0,,,False,False,Besard Sabovic,,,,,,,,,,,True,False
Brad Stuver,brad stuver,AUSTIN,MLS,0.0,5,assists,assists,AUSTIN,AUSTIN,2,bottom,Brad Stuver,MLS,elite,2,2,1,0,0.0,0.0,0.0,,0.0,,,0.0,,,False,False,Brad Stuver,,,,,,,,,,,True,False
Brendan Hines-Ike,brendan hines-ike,AUSTIN,MLS,0.0,5,assists,assists,AUSTIN,AUSTIN,3,bottom,Brendan Hines-Ike,MLS,elite,2,2,1,0,0.0,0.0,0.0,,0.0,,,0.0,,,False,False,Brendan Hines-Ike,,,,,,,,,,,True,False
Zan Kolmanic,zan kolmanic,AUSTIN,MLS,0.4,5,assists,assists,AUSTIN,AUSTIN,1,top,Zan Kolmanic,MLS,elite,2,2,1,0,0.5,0.20833333333333334,0.75,,-0.3333333333333333,,,1.0,,,False,False,Zan Kolmanic,,,,,,,,,,,True,False
Brandon Vázquez,brandon vazquez,AUSTIN,MLS,0.2,5,assists,assists,AUSTIN,AUSTIN,2,top,Brandon Vázquez,MLS,elite,2,2,1,0,0.0,-0.29166666666666663,-0.25,,-0.3333333333333333,,,0.0,,,False,False,Brandon Vázquez,,,,,,,,,,,True,False
