projection_id,player_id,player_name,team,position,stat_type,line_score,pick_type,is_promo,description,away_team,home_team,game_start,game_id,fetched_at,stat_norm,player_role,opponent,is_home,nhl_player_id,opp_gaa,opp_saa,opp_pk_pct,opp_gf_per_game,opp_sf_per_game,opp_pp_pct,opp_gp,def_rank,def_tier,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status
10742842,215671,Nick Schmaltz,UTA,F,Shots On Goal,4.5,demon,False,ANA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,ANA,1,8477951,3.471,0.0,0.0,3.309,0.0,0.0,68,29,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741544,218280,Clayton Keller,UTA,F,Shots On Goal,3.5,demon,False,ANA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,ANA,1,8479343,3.471,0.0,0.0,3.309,0.0,0.0,68,29,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741549,215935,Cutter Gauthier,ANA,F,Shots On Goal,3.5,demon,False,UTA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,UTA,0,8483445,2.768,0.0,0.0,3.159,0.0,0.0,69,3,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741555,218263,Dylan Guenther,UTA,F,Shots On Goal,3.5,demon,False,ANA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,ANA,1,8482699,3.471,0.0,0.0,3.309,0.0,0.0,68,29,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10742908,215510,Barrett Hayton,UTA,F,Shots On Goal,3.5,demon,False,ANA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,ANA,1,8480849,3.471,0.0,0.0,3.309,0.0,0.0,68,29,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10742909,268295,Beckett Sennecke,ANA,F,Shots On Goal,3.5,demon,False,UTA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,UTA,0,8484762,2.768,0.0,0.0,3.159,0.0,0.0,69,3,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10742912,173423,Leo Carlsson,ANA,F,Shots On Goal,3.5,demon,False,UTA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,UTA,0,8484153,2.768,0.0,0.0,3.159,0.0,0.0,69,3,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10742913,218265,Mikhail Sergachev,UTA,D,Shots On Goal,3.5,demon,False,ANA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,ANA,1,8479410,3.471,0.0,0.0,3.309,0.0,0.0,68,29,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10742914,215671,Nick Schmaltz,UTA,F,Shots On Goal,3.5,demon,False,ANA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,ANA,1,8477951,3.471,0.0,0.0,3.309,0.0,0.0,68,29,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10742915,218368,Troy Terry,ANA,F,Shots On Goal,3.5,demon,False,UTA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,UTA,0,8478873,2.768,0.0,0.0,3.159,0.0,0.0,69,3,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10743726,221656,Jacob Trouba,ANA,D,Shots On Goal,3.5,demon,False,UTA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,UTA,0,8476885,2.768,0.0,0.0,3.159,0.0,0.0,69,3,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10746532,218287,Alex Killorn,ANA,F,Shots On Goal,3.5,demon,False,UTA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,UTA,0,8473986,2.768,0.0,0.0,3.159,0.0,0.0,69,3,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10746538,267737,Chris Kreider,ANA,F,Shots On Goal,3.5,demon,False,UTA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,UTA,0,8475184,2.768,0.0,0.0,3.159,0.0,0.0,69,3,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10746547,268288,JJ Peterka,UTA,F,Shots On Goal,3.5,demon,False,ANA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,ANA,1,8482175,3.471,0.0,0.0,3.309,0.0,0.0,68,29,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10746566,307226,John Carlson,ANA,D,Shots On Goal,3.5,demon,False,UTA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,UTA,0,8474590,2.768,0.0,0.0,3.159,0.0,0.0,69,3,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10746573,216053,Lawson Crouse,UTA,F,Shots On Goal,3.5,demon,False,ANA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,ANA,1,8478474,3.471,0.0,0.0,3.309,0.0,0.0,68,29,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10746578,220958,Logan Cooley,UTA,F,Shots On Goal,3.5,demon,False,ANA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,ANA,1,8483431,3.471,0.0,0.0,3.309,0.0,0.0,68,29,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10746586,305430,MacKenzie Weegar,UTA,D,Shots On Goal,3.5,demon,False,ANA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,ANA,1,8477346,3.471,0.0,0.0,3.309,0.0,0.0,68,29,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741532,268295,Beckett Sennecke,ANA,F,Shots On Goal,2.5,standard,False,UTA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,UTA,0,8484762,2.768,0.0,0.0,3.159,0.0,0.0,69,3,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741541,218280,Clayton Keller,UTA,F,Points,2.5,demon,False,ANA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,points,SKATER,ANA,1,8479343,3.471,0.0,0.0,3.309,0.0,0.0,68,29,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741585,173423,Leo Carlsson,ANA,F,Shots On Goal,2.5,demon,False,UTA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,UTA,0,8484153,2.768,0.0,0.0,3.159,0.0,0.0,69,3,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10742759,215510,Barrett Hayton,UTA,F,Shots On Goal,2.5,demon,False,ANA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,ANA,1,8480849,3.471,0.0,0.0,3.309,0.0,0.0,68,29,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10742778,218280,Clayton Keller,UTA,F,Shots On Goal,2.5,goblin,False,ANA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,ANA,1,8479343,3.471,0.0,0.0,3.309,0.0,0.0,68,29,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10742787,215935,Cutter Gauthier,ANA,F,Shots On Goal,2.5,goblin,False,UTA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,UTA,0,8483445,2.768,0.0,0.0,3.159,0.0,0.0,69,3,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10742796,218263,Dylan Guenther,UTA,F,Shots On Goal,2.5,goblin,False,ANA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,ANA,1,8482699,3.471,0.0,0.0,3.309,0.0,0.0,68,29,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10742809,221656,Jacob Trouba,ANA,D,Shots On Goal,2.5,demon,False,UTA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,UTA,0,8476885,2.768,0.0,0.0,3.159,0.0,0.0,69,3,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10742833,218265,Mikhail Sergachev,UTA,D,Shots On Goal,2.5,demon,False,ANA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,ANA,1,8479410,3.471,0.0,0.0,3.309,0.0,0.0,68,29,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10742851,218368,Troy Terry,ANA,F,Shots On Goal,2.5,demon,False,UTA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,UTA,0,8478873,2.768,0.0,0.0,3.159,0.0,0.0,69,3,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10746531,218287,Alex Killorn,ANA,F,Shots On Goal,2.5,demon,False,UTA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,UTA,0,8473986,2.768,0.0,0.0,3.159,0.0,0.0,69,3,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10746537,267737,Chris Kreider,ANA,F,Shots On Goal,2.5,demon,False,UTA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,UTA,0,8475184,2.768,0.0,0.0,3.159,0.0,0.0,69,3,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10746539,220957,Ian Cole,UTA,D,Blocked Shots,2.5,demon,False,ANA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,blocked_shots,SKATER,ANA,1,8474013,3.471,0.0,0.0,3.309,0.0,0.0,68,29,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10746546,268288,JJ Peterka,UTA,F,Shots On Goal,2.5,demon,False,ANA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,ANA,1,8482175,3.471,0.0,0.0,3.309,0.0,0.0,68,29,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10746549,218355,Jackson LaCombe,ANA,D,Blocked Shots,2.5,demon,False,UTA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,blocked_shots,SKATER,UTA,0,8481605,2.768,0.0,0.0,3.159,0.0,0.0,69,3,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10746556,218355,Jackson LaCombe,ANA,D,Shots On Goal,2.5,demon,False,UTA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,UTA,0,8481605,2.768,0.0,0.0,3.159,0.0,0.0,69,3,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10746557,221656,Jacob Trouba,ANA,D,Blocked Shots,2.5,demon,False,UTA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,blocked_shots,SKATER,UTA,0,8476885,2.768,0.0,0.0,3.159,0.0,0.0,69,3,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10746565,307226,John Carlson,ANA,D,Shots On Goal,2.5,demon,False,UTA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,UTA,0,8474590,2.768,0.0,0.0,3.159,0.0,0.0,69,3,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10746572,216053,Lawson Crouse,UTA,F,Shots On Goal,2.5,demon,False,ANA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,ANA,1,8478474,3.471,0.0,0.0,3.309,0.0,0.0,68,29,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10746577,220958,Logan Cooley,UTA,F,Shots On Goal,2.5,demon,False,ANA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,ANA,1,8483431,3.471,0.0,0.0,3.309,0.0,0.0,68,29,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10746579,305430,MacKenzie Weegar,UTA,D,Blocked Shots,2.5,demon,False,ANA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,blocked_shots,SKATER,ANA,1,8477346,3.471,0.0,0.0,3.309,0.0,0.0,68,29,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10746585,305430,MacKenzie Weegar,UTA,D,Shots On Goal,2.5,demon,False,ANA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,ANA,1,8477346,3.471,0.0,0.0,3.309,0.0,0.0,68,29,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10746592,267739,Mikael Granlund,ANA,F,Shots On Goal,2.5,demon,False,UTA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,UTA,0,8475798,2.768,0.0,0.0,3.159,0.0,0.0,69,3,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10746596,218265,Mikhail Sergachev,UTA,D,Blocked Shots,2.5,demon,False,ANA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,blocked_shots,SKATER,ANA,1,8479410,3.471,0.0,0.0,3.309,0.0,0.0,68,29,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10746605,215507,Sean Durzi,UTA,D,Shots On Goal,2.5,demon,False,ANA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,ANA,1,8480434,3.471,0.0,0.0,3.309,0.0,0.0,68,29,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741521,218287,Alex Killorn,ANA,F,Shots On Goal,1.5,standard,False,UTA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,UTA,0,8473986,2.768,0.0,0.0,3.159,0.0,0.0,69,3,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741525,215510,Barrett Hayton,UTA,F,Points,1.5,demon,False,ANA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,points,SKATER,ANA,1,8480849,3.471,0.0,0.0,3.309,0.0,0.0,68,29,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741527,215510,Barrett Hayton,UTA,F,Shots On Goal,1.5,goblin,False,ANA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,ANA,1,8480849,3.471,0.0,0.0,3.309,0.0,0.0,68,29,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741529,268295,Beckett Sennecke,ANA,F,Points,1.5,demon,False,UTA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,points,SKATER,UTA,0,8484762,2.768,0.0,0.0,3.159,0.0,0.0,69,3,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741534,267737,Chris Kreider,ANA,F,Points,1.5,demon,False,UTA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,points,SKATER,UTA,0,8475184,2.768,0.0,0.0,3.159,0.0,0.0,69,3,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741537,267737,Chris Kreider,ANA,F,Shots On Goal,1.5,standard,False,UTA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,UTA,0,8475184,2.768,0.0,0.0,3.159,0.0,0.0,69,3,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741540,218280,Clayton Keller,UTA,F,Points,1.5,demon,False,ANA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,points,SKATER,ANA,1,8479343,3.471,0.0,0.0,3.309,0.0,0.0,68,29,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741546,215935,Cutter Gauthier,ANA,F,Points,1.5,demon,False,UTA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,points,SKATER,UTA,0,8483445,2.768,0.0,0.0,3.159,0.0,0.0,69,3,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741552,218263,Dylan Guenther,UTA,F,Points,1.5,demon,False,ANA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,points,SKATER,ANA,1,8482699,3.471,0.0,0.0,3.309,0.0,0.0,68,29,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741556,220957,Ian Cole,UTA,D,Blocked Shots,1.5,standard,False,ANA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,blocked_shots,SKATER,ANA,1,8474013,3.471,0.0,0.0,3.309,0.0,0.0,68,29,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741562,218355,Jackson LaCombe,ANA,D,Blocked Shots,1.5,standard,False,UTA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,blocked_shots,SKATER,UTA,0,8481605,2.768,0.0,0.0,3.159,0.0,0.0,69,3,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741563,218355,Jackson LaCombe,ANA,D,Points,1.5,demon,False,UTA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,points,SKATER,UTA,0,8481605,2.768,0.0,0.0,3.159,0.0,0.0,69,3,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741567,221656,Jacob Trouba,ANA,D,Blocked Shots,1.5,goblin,False,UTA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,blocked_shots,SKATER,UTA,0,8476885,2.768,0.0,0.0,3.159,0.0,0.0,69,3,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741570,221656,Jacob Trouba,ANA,D,Shots On Goal,1.5,goblin,False,UTA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,UTA,0,8476885,2.768,0.0,0.0,3.159,0.0,0.0,69,3,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741572,307226,John Carlson,ANA,D,Points,1.5,demon,False,UTA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,points,SKATER,UTA,0,8474590,2.768,0.0,0.0,3.159,0.0,0.0,69,3,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741574,307226,John Carlson,ANA,D,Shots On Goal,1.5,goblin,False,UTA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,UTA,0,8474590,2.768,0.0,0.0,3.159,0.0,0.0,69,3,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741579,216053,Lawson Crouse,UTA,F,Points,1.5,demon,False,ANA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,points,SKATER,ANA,1,8478474,3.471,0.0,0.0,3.309,0.0,0.0,68,29,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741582,173423,Leo Carlsson,ANA,F,Points,1.5,demon,False,UTA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,points,SKATER,UTA,0,8484153,2.768,0.0,0.0,3.159,0.0,0.0,69,3,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741587,220958,Logan Cooley,UTA,F,Points,1.5,demon,False,ANA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,points,SKATER,ANA,1,8483431,3.471,0.0,0.0,3.309,0.0,0.0,68,29,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741590,305430,MacKenzie Weegar,UTA,D,Blocked Shots,1.5,goblin,False,ANA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,blocked_shots,SKATER,ANA,1,8477346,3.471,0.0,0.0,3.309,0.0,0.0,68,29,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741597,267739,Mikael Granlund,ANA,F,Points,1.5,demon,False,UTA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,points,SKATER,UTA,0,8475798,2.768,0.0,0.0,3.159,0.0,0.0,69,3,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741599,267739,Mikael Granlund,ANA,F,Shots On Goal,1.5,demon,False,UTA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,UTA,0,8475798,2.768,0.0,0.0,3.159,0.0,0.0,69,3,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741604,218265,Mikhail Sergachev,UTA,D,Shots On Goal,1.5,goblin,False,ANA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,ANA,1,8479410,3.471,0.0,0.0,3.309,0.0,0.0,68,29,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741608,215671,Nick Schmaltz,UTA,F,Points,1.5,demon,False,ANA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,points,SKATER,ANA,1,8477951,3.471,0.0,0.0,3.309,0.0,0.0,68,29,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741617,215507,Sean Durzi,UTA,D,Shots On Goal,1.5,demon,False,ANA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,ANA,1,8480434,3.471,0.0,0.0,3.309,0.0,0.0,68,29,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741621,218368,Troy Terry,ANA,F,Points,1.5,demon,False,UTA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,points,SKATER,UTA,0,8478873,2.768,0.0,0.0,3.159,0.0,0.0,69,3,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741624,218368,Troy Terry,ANA,F,Shots On Goal,1.5,goblin,False,UTA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,UTA,0,8478873,2.768,0.0,0.0,3.159,0.0,0.0,69,3,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10742769,268295,Beckett Sennecke,ANA,F,Shots On Goal,1.5,goblin,False,UTA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,UTA,0,8484762,2.768,0.0,0.0,3.159,0.0,0.0,69,3,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10742805,218355,Jackson LaCombe,ANA,D,Shots On Goal,1.5,standard,False,UTA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,UTA,0,8481605,2.768,0.0,0.0,3.159,0.0,0.0,69,3,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10742827,173423,Leo Carlsson,ANA,F,Shots On Goal,1.5,goblin,False,UTA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,UTA,0,8484153,2.768,0.0,0.0,3.159,0.0,0.0,69,3,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10742843,215671,Nick Schmaltz,UTA,F,Shots On Goal,1.5,goblin,False,ANA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,ANA,1,8477951,3.471,0.0,0.0,3.309,0.0,0.0,68,29,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10743716,218280,Clayton Keller,UTA,F,Assists,1.5,demon,False,ANA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,assists,SKATER,ANA,1,8479343,3.471,0.0,0.0,3.309,0.0,0.0,68,29,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10743727,173423,Leo Carlsson,ANA,F,Assists,1.5,demon,False,UTA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,assists,SKATER,UTA,0,8484153,2.768,0.0,0.0,3.159,0.0,0.0,69,3,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10743734,215671,Nick Schmaltz,UTA,F,Assists,1.5,demon,False,ANA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,assists,SKATER,ANA,1,8477951,3.471,0.0,0.0,3.309,0.0,0.0,68,29,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10744706,221656,Jacob Trouba,ANA,D,Points,1.5,demon,False,UTA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,points,SKATER,UTA,0,8476885,2.768,0.0,0.0,3.159,0.0,0.0,69,3,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10745798,218368,Troy Terry,ANA,F,Assists,1.5,demon,False,UTA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,assists,SKATER,UTA,0,8478873,2.768,0.0,0.0,3.159,0.0,0.0,69,3,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10746542,268288,JJ Peterka,UTA,F,Points,1.5,demon,False,ANA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,points,SKATER,ANA,1,8482175,3.471,0.0,0.0,3.309,0.0,0.0,68,29,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA
