season,week,game_id,player,player_norm,gsis_id,pfr_player_id,team,opponent,position,offense_snaps,snap_pct,route_pct,route_pct_source,targets,receptions,receiving_yards,target_share,air_yards_share,wopr,player_display_name,player_name
2026,1,2026_01_CHI_CAR,Jahdae Walker,jahdae walker,00-0040277,WalkJa03,CHI,CAR,WR,34,45.0,45.0,snap_proxy,1.0,1.0,1.0,0.0384615384615385,0.0031347962382445,0.0598866650590789,Jahdae Walker,J.Walker
2026,1,2026_01_CHI_CAR,Kyle Monangai,kyle monangai,00-0040236,MonaKy00,CHI,CAR,RB,32,43.0,43.0,snap_proxy,2.0,2.0,24.0,0.0769230769230769,0.0282131661442006,0.135133831685556,Kyle Monangai,K.Monangai
2026,1,2026_01_CHI_CAR,Sam Roush,sam roush,,RousSa00,CHI,CAR,TE,12,16.0,16.0,snap_proxy,,,,,,,,
2026,1,2026_01_CHI_CAR,Kaden Davis,kaden davis,00-0037380,DaviKa02,CHI,CAR,WR,10,13.0,13.0,snap_proxy,0.0,0.0,0.0,0.0,0.0,0.0,Kaden Davis,K.Davis
2026,1,2026_01_CHI_CAR,Roschon Johnson,roschon johnson,00-0039021,JohnRo07,CHI,CAR,RB,0,0.0,0.0,snap_proxy,0.0,0.0,0.0,0.0,0.0,0.0,Roschon Johnson,R.Johnson
2026,1,2026_01_CHI_CAR,Zavion Thomas,zavion thomas,,ThomZa05,CHI,CAR,WR,0,0.0,0.0,snap_proxy,,,,,,,,
2026,1,2026_01_CLE_JAX,Brenton Strange,brenton strange,00-0038935,StraBr00,JAX,CLE,TE,39,68.0,68.0,snap_proxy,3.0,2.0,23.0,0.142857142857143,0.140495867768595,0.312632821723731,Brenton Strange,B.Strange
2026,1,2026_01_CLE_JAX,Nate Boerkircher,nate boerkircher,00-0041503,BoerNa00,JAX,CLE,TE,38,67.0,67.0,snap_proxy,1.0,1.0,9.0,0.0476190476190476,0.0082644628099173,0.0772136953955136,Nate Boerkircher,N.Boerkircher
2026,1,2026_01_CLE_JAX,Jakobi Meyers,jakobi meyers,00-0034960,MeyeJa01,JAX,CLE,WR,37,65.0,65.0,snap_proxy,2.0,2.0,40.0,0.0952380952380952,0.119834710743802,0.226741440377804,Jakobi Meyers,J.Meyers
2026,1,2026_01_CLE_JAX,Parker Washington,parker washington,00-0038606,WashPa01,JAX,CLE,WR,35,61.0,61.0,snap_proxy,6.0,5.0,83.0,0.285714285714286,0.421487603305785,0.723612750885478,Parker Washington,P.Washington
2026,1,2026_01_CLE_JAX,Bhayshul Tuten,bhayshul tuten,00-0040719,TuteBh00,JAX,CLE,RB,28,49.0,49.0,snap_proxy,1.0,1.0,22.0,0.0476190476190476,-0.0206611570247934,0.0569657615112161,Bhayshul Tuten,B.Tuten
2026,1,2026_01_CLE_JAX,Quintin Morris,quintin morris,00-0036590,MorrQu00,JAX,CLE,TE,24,42.0,42.0,snap_proxy,1.0,0.0,0.0,0.0476190476190476,0.0082644628099173,0.0772136953955136,Quintin Morris,Q.Morris
2026,1,2026_01_CLE_JAX,Chris Rodriguez,chris rodriguez,00-0038611,RodrCh00,JAX,CLE,RB,23,40.0,40.0,snap_proxy,0.0,0.0,0.0,0.0,0.0,0.0,Chris Rodriguez Jr.,C.Rodriguez
2026,1,2026_01_CLE_JAX,Brian Thomas,brian thomas,00-0039893,ThomBr06,JAX,CLE,WR,20,35.0,35.0,snap_proxy,3.0,3.0,40.0,0.142857142857143,0.181818181818182,0.341558441558442,Brian Thomas Jr.,Bri.Thomas
2026,1,2026_01_CLE_JAX,Josh Cameron,josh cameron,00-0041100,CameJo01,JAX,CLE,WR,19,33.0,33.0,snap_proxy,2.0,2.0,20.0,0.0952380952380952,0.0743801652892562,0.194923258559622,Josh Cameron,J.Cameron
2026,1,2026_01_CLE_JAX,CJ Williams,cj williams,,WillCJ00,JAX,CLE,WR,10,18.0,18.0,snap_proxy,,,,,,,,
2026,1,2026_01_CLE_JAX,Ameer Abdullah,ameer abdullah,00-0032104,AbduAm00,JAX,CLE,RB,5,9.0,9.0,snap_proxy,1.0,1.0,0.0,0.0476190476190476,-0.012396694214876,0.0627508854781582,Ameer Abdullah,A.Abdullah
2026,1,2026_01_CLE_JAX,Travis Hunter,travis hunter,00-0040718,HuntTr00,JAX,CLE,WR,4,7.000000000000001,7.000000000000001,snap_proxy,1.0,1.0,8.0,0.0476190476190476,-0.012396694214876,0.0627508854781582,Travis Hunter,T.Hunter
2026,1,2026_01_CLE_JAX,LeQuint Allen,lequint allen,,AlleLe01,JAX,CLE,RB,1,2.0,2.0,snap_proxy,,,,,,,,
2026,1,2026_01_CLE_JAX,Denzel Boston,denzel boston,00-0041037,BostDe00,CLE,JAX,WR,47,92.0,92.0,snap_proxy,4.0,2.0,59.0,0.181818181818182,0.5,0.622727272727273,Denzel Boston,D.Boston
2026,1,2026_01_CLE_JAX,Harold Fannin,harold fannin,00-0040663,FannHa00,CLE,JAX,TE,42,82.0,82.0,snap_proxy,3.0,2.0,21.0,0.136363636363636,0.043859649122807,0.235247208931419,Harold Fannin Jr.,H.Fannin
2026,1,2026_01_CLE_JAX,KC Concepcion,kc concepcion,00-0041547,ConcKC00,CLE,JAX,WR,35,69.0,69.0,snap_proxy,5.0,4.0,43.0,0.227272727272727,0.276315789473684,0.53433014354067,KC Concepcion,K.Concepcion
2026,1,2026_01_CLE_JAX,Quinshon Judkins,quinshon judkins,00-0040784,JudkQu00,CLE,JAX,RB,33,65.0,65.0,snap_proxy,2.0,2.0,17.0,0.0909090909090909,0.0043859649122807,0.139433811802233,Quinshon Judkins,Q.Judkins
2026,1,2026_01_CLE_JAX,Jerry Jeudy,jerry jeudy,00-0036407,JeudJe00,CLE,JAX,WR,32,63.0,63.0,snap_proxy,4.0,2.0,26.0,0.181818181818182,0.175438596491228,0.395534290271132,Jerry Jeudy,J.Jeudy
2026,1,2026_01_CLE_JAX,Blake Whiteheart,blake whiteheart,00-0038710,WhitBl01,CLE,JAX,TE,20,39.0,39.0,snap_proxy,1.0,1.0,14.0,0.0454545454545455,0.0263157894736842,0.0866028708133971,Blake Whiteheart,B.Whiteheart
2026,1,2026_01_CLE_JAX,Raheim Sanders,raheim sanders,00-0040466,SandRa00,CLE,JAX,RB,18,35.0,35.0,snap_proxy,3.0,3.0,25.0,0.136363636363636,-0.0263157894736842,0.186124401913876,Raheim Sanders,R.Sanders
2026,1,2026_01_CLE_JAX,Tylan Wallace,tylan wallace,,WallTy00,CLE,JAX,WR,15,28.999999999999996,28.999999999999996,snap_proxy,,,,,,,,
2026,1,2026_01_CLE_JAX,Isaiah Bond,isaiah bond,,BondIs00,CLE,JAX,WR,7,14.000000000000002,14.000000000000002,snap_proxy,,,,,,,,
2026,1,2026_01_CLE_JAX,Michael Burton,michael burton,,BurtMi00,CLE,JAX,FB,6,12.0,12.0,snap_proxy,,,,,,,,
2026,1,2026_01_CLE_JAX,Malachi Corley,malachi corley,00-0039920,CorlMa00,CLE,JAX,WR,0,0.0,0.0,snap_proxy,0.0,0.0,0.0,0.0,0.0,0.0,Malachi Corley,M.Corley
2026,1,2026_01_CLE_JAX,Carsen Ryan,carsen ryan,00-0041131,RyanCa00,CLE,JAX,TE,0,0.0,0.0,snap_proxy,0.0,0.0,0.0,0.0,0.0,0.0,Carsen Ryan,C.Ryan
2026,1,2026_01_CLE_JAX,Dylan Sampson,dylan sampson,00-0040162,SampDy00,CLE,JAX,RB,0,0.0,0.0,snap_proxy,0.0,0.0,0.0,0.0,0.0,0.0,Dylan Sampson,D.Sampson
2026,1,2026_01_DAL_NYG,Malachi Fields,malachi fields,00-0041042,FielMa00,NYG,DAL,WR,50,72.0,72.0,snap_proxy,4.0,2.0,25.0,0.137931034482759,0.289795918367347,0.409753694581281,Malachi Fields,M.Fields
2026,1,2026_01_DAL_NYG,Cam Skattebo,cam skattebo,00-0040715,SkatCa00,NYG,DAL,RB,42,61.0,61.0,snap_proxy,0.0,0.0,0.0,0.0,0.0,0.0,Cam Skattebo,C.Skattebo
2026,1,2026_01_DAL_NYG,Darnell Mooney,darnell mooney,00-0036309,MoonDa00,NYG,DAL,WR,39,56.99999999999999,56.99999999999999,snap_proxy,2.0,2.0,27.0,0.0689655172413793,0.102040816326531,0.17487684729064,Darnell Mooney,D.Mooney
2026,1,2026_01_DAL_NYG,Patrick Ricard,patrick ricard,00-0033376,RicaPa00,NYG,DAL,FB,37,54.0,54.0,snap_proxy,1.0,0.0,0.0,0.0344827586206897,-0.0163265306122449,0.0402955665024631,Patrick Ricard,P.Ricard
2026,1,2026_01_DAL_NYG,Malik Nabers,malik nabers,00-0039337,NabeMa00,NYG,DAL,WR,36,52.0,52.0,snap_proxy,9.0,6.0,69.0,0.310344827586207,0.420408163265306,0.759802955665025,Malik Nabers,M.Nabers
2026,1,2026_01_DAL_NYG,Isaiah Likely,isaiah likely,00-0037838,LikeIs00,NYG,DAL,TE,34,49.0,49.0,snap_proxy,8.0,8.0,78.0,0.275862068965517,0.261224489795918,0.596650246305419,Isaiah Likely,I.Likely
2026,1,2026_01_DAL_NYG,Theo Johnson,theo johnson,00-0039847,JohnTh00,NYG,DAL,TE,32,46.0,46.0,snap_proxy,1.0,1.0,9.0,0.0344827586206897,0.0081632653061224,0.0574384236453202,Theo Johnson,T.Johnson
2026,1,2026_01_DAL_NYG,Devin Singletary,devin singletary,00-0035250,SingDe00,NYG,DAL,RB,25,36.0,36.0,snap_proxy,4.0,4.0,22.0,0.137931034482759,-0.0653061224489796,0.161182266009852,Devin Singletary,D.Singletary
2026,1,2026_01_DAL_NYG,Chris Manhertz,chris manhertz,,ManhCh00,NYG,DAL,TE,24,35.0,35.0,snap_proxy,,,,,,,,
2026,1,2026_01_DAL_NYG,Braxton Berrios,braxton berrios,00-0034419,BerrBr00,NYG,DAL,WR,12,17.0,17.0,snap_proxy,0.0,0.0,0.0,0.0,0.0,0.0,Braxton Berrios,B.Berrios
2026,1,2026_01_DAL_NYG,Odell Beckham Jr.,odell beckham,,BeckOd00,NYG,DAL,WR,11,16.0,16.0,snap_proxy,,,,,,,,
2026,1,2026_01_DAL_NYG,Tyrone Tracy Jr.,tyrone tracy,00-0039384,TracTy00,NYG,DAL,RB,2,3.0,3.0,snap_proxy,0.0,0.0,0.0,0.0,0.0,0.0,Tyrone Tracy Jr.,T.Tracy
2026,1,2026_01_DAL_NYG,George Pickens,george pickens,00-0037247,PickGe00,DAL,NYG,WR,49,84.0,84.0,snap_proxy,6.0,3.0,28.0,0.2,0.336569579288026,0.535598705501618,George Pickens,G.Pickens
2026,1,2026_01_DAL_NYG,CeeDee Lamb,ceedee lamb,00-0036358,LambCe00,DAL,NYG,WR,47,81.0,81.0,snap_proxy,8.0,5.0,44.0,0.266666666666667,0.29126213592233,0.603883495145631,CeeDee Lamb,C.Lamb
2026,1,2026_01_DAL_NYG,Jake Ferguson,jake ferguson,00-0038041,FergJa00,DAL,NYG,TE,44,76.0,76.0,snap_proxy,2.0,2.0,6.0,0.0666666666666667,0.0194174757281553,0.113592233009709,Jake Ferguson,J.Ferguson
2026,1,2026_01_DAL_NYG,Javonte Williams,javonte williams,00-0036997,WillJa10,DAL,NYG,RB,41,71.0,71.0,snap_proxy,5.0,5.0,31.0,0.166666666666667,-0.0355987055016181,0.225080906148867,Javonte Williams,J.Williams
2026,1,2026_01_DAL_NYG,Ryan Flournoy,ryan flournoy,00-0039410,FlouRy00,DAL,NYG,WR,41,71.0,71.0,snap_proxy,4.0,2.0,22.0,0.133333333333333,0.0744336569579288,0.25210355987055,Ryan Flournoy,R.Flournoy
2026,1,2026_01_DAL_NYG,Hunter Luepke,hunter luepke,00-0038738,LuepHu00,DAL,NYG,FB,15,26.0,26.0,snap_proxy,0.0,0.0,0.0,0.0,0.0,0.0,Hunter Luepke,H.Luepke
2026,1,2026_01_DAL_NYG,Brevyn Spann-Ford,brevyn spann ford,00-0039530,SpanBr00,DAL,NYG,TE,13,22.0,22.0,snap_proxy,2.0,2.0,14.0,0.0666666666666667,0.0194174757281553,0.113592233009709,Brevyn Spann-Ford,B.Spann-Ford
2026,1,2026_01_DAL_NYG,Luke Schoonmaker,luke schoonmaker,00-0038547,SchoLu00,DAL,NYG,TE,13,22.0,22.0,snap_proxy,1.0,1.0,12.0,0.0333333333333333,0.0388349514563107,0.0771844660194175,Luke Schoonmaker,L.Schoonmaker
2026,1,2026_01_DAL_NYG,Jonathan Mingo,jonathan mingo,00-0039062,MingJo00,DAL,NYG,WR,11,19.0,19.0,snap_proxy,1.0,1.0,10.0,0.0333333333333333,0.0355987055016181,0.0749190938511327,Jonathan Mingo,J.Mingo
2026,1,2026_01_DAL_NYG,KaVontae Turpin,kavontae turpin,00-0037801,TurpKa00,DAL,NYG,WR,8,14.000000000000002,14.000000000000002,snap_proxy,1.0,1.0,8.0,0.0333333333333333,0.0032362459546925,0.0522653721682848,KaVontae Turpin,K.Turpin
2026,1,2026_01_DAL_NYG,Emari Demercado,emari demercado,00-0038705,DemeEm00,DAL,NYG,RB,5,9.0,9.0,snap_proxy,0.0,0.0,0.0,0.0,0.0,0.0,Emari Demercado,E.Demercado
2026,1,2026_01_DEN_KC,Rashee Rice,rashee rice,00-0039067,RiceRa01,KC,DEN,WR,57,83.0,83.0,snap_proxy,2.0,2.0,19.0,0.08,0.0451127819548872,0.151578947368421,Rashee Rice,R.Rice
2026,1,2026_01_DEN_KC,Xavier Worthy,xavier worthy,00-0039894,WortXa00,KC,DEN,WR,53,77.0,77.0,snap_proxy,6.0,3.0,18.0,0.24,0.315789473684211,0.581052631578947,Xavier Worthy,X.Worthy
2026,1,2026_01_DEN_KC,Travis Kelce,travis kelce,00-0030506,KelcTr00,KC,DEN,TE,49,71.0,71.0,snap_proxy,5.0,3.0,71.0,0.2,0.218045112781955,0.452631578947368,Travis Kelce,T.Kelce
2026,1,2026_01_DEN_KC,Kenneth Walker III,kenneth walker,00-0038134,WalkKe00,KC,DEN,RB,47,68.0,68.0,snap_proxy,6.0,3.0,18.0,0.24,-0.0150375939849624,0.349473684210526,Kenneth Walker III,K.Walker
2026,1,2026_01_DEN_KC,Tyquan Thornton,tyquan thornton,00-0038104,ThorTy00,KC,DEN,WR,47,68.0,68.0,snap_proxy,1.0,0.0,0.0,0.04,0.270676691729323,0.249473684210526,Tyquan Thornton,T.Thornton
2026,1,2026_01_DEN_KC,Noah Gray,noah gray,00-0036637,GrayNo00,KC,DEN,TE,38,55.00000000000001,55.00000000000001,snap_proxy,1.0,1.0,5.0,0.04,0.037593984962406,0.0863157894736842,Noah Gray,N.Gray
2026,1,2026_01_DEN_KC,Emmett Johnson,emmett johnson,00-0041013,JohnEm01,KC,DEN,RB,25,36.0,36.0,snap_proxy,2.0,2.0,44.0,0.08,-0.0601503759398496,0.0778947368421053,Emmett Johnson,E.Johnson
2026,1,2026_01_DEN_KC,Jake Briningstool,jake briningstool,00-0040081,BrinJa00,KC,DEN,TE,13,19.0,19.0,snap_proxy,1.0,1.0,9.0,0.04,0.0300751879699248,0.0810526315789474,Jake Briningstool,J.Briningstool
2026,1,2026_01_DEN_KC,Ben VanSumeren,ben vansumeren,00-0038489,VanSBe00,KC,DEN,FB,3,4.0,4.0,snap_proxy,0.0,0.0,0.0,0.0,0.0,0.0,Ben VanSumeren,B.VanSumeren
2026,1,2026_01_DEN_KC,Cyrus Allen,cyrus allen,00-0040890,AlleCy00,KC,DEN,WR,1,1.0,1.0,snap_proxy,1.0,0.0,0.0,0.04,0.037593984962406,0.0863157894736842,Cyrus Allen,C.Allen
2026,1,2026_01_DEN_KC,Jalen Royals,jalen royals,00-0040646,RoyaJa00,KC,DEN,WR,0,0.0,0.0,snap_proxy,0.0,0.0,0.0,0.0,0.0,0.0,Jalen Royals,J.Royals
2026,1,2026_01_DEN_KC,Nikko Remigio,nikko remigio,00-0038519,RemiNi00,KC,DEN,WR,0,0.0,0.0,snap_proxy,0.0,0.0,0.0,0.0,0.0,0.0,Nikko Remigio,N.Remigio
2026,1,2026_01_DEN_KC,Brashard Smith,brashard smith,,SmitBr09,KC,DEN,RB,0,0.0,0.0,snap_proxy,,,,,,,,
2026,1,2026_01_DEN_KC,Courtland Sutton,courtland sutton,00-0034348,SuttCo00,DEN,KC,WR,39,76.0,76.0,snap_proxy,5.0,2.0,11.0,0.185185185185185,0.434782608695652,0.582125603864734,Courtland Sutton,C.Sutton
2026,1,2026_01_DEN_KC,Jaylen Waddle,jaylen waddle,00-0036613,WaddJa00,DEN,KC,WR,38,75.0,75.0,snap_proxy,3.0,1.0,2.0,0.111111111111111,0.141304347826087,0.265579710144928,Jaylen Waddle,J.Waddle
2026,1,2026_01_DEN_KC,Evan Engram,evan engram,00-0033881,EngrEv00,DEN,KC,TE,32,63.0,63.0,snap_proxy,5.0,4.0,43.0,0.185185185185185,0.195652173913043,0.414734299516908,Evan Engram,E.Engram
2026,1,2026_01_DEN_KC,Pat Bryant,pat bryant,00-0040134,BryaPa00,DEN,KC,WR,30,59.0,59.0,snap_proxy,6.0,4.0,42.0,0.222222222222222,0.271739130434783,0.523550724637681,Pat Bryant,P.Bryant
2026,1,2026_01_DEN_KC,RJ Harvey,rj harvey,00-0040730,HarvRJ00,DEN,KC,RB,26,51.0,51.0,snap_proxy,4.0,4.0,23.0,0.148148148148148,-0.239130434782609,0.0548309178743961,RJ Harvey,R.Harvey
2026,1,2026_01_DEN_KC,J.K. Dobbins,jk dobbins,00-0036158,DobbJK00,DEN,KC,RB,22,43.0,43.0,snap_proxy,0.0,0.0,0.0,0.0,0.0,0.0,J.K. Dobbins,J.Dobbins
2026,1,2026_01_DEN_KC,Adam Trautman,adam trautman,00-0036422,TrauAd00,DEN,KC,TE,19,37.0,37.0,snap_proxy,3.0,2.0,10.0,0.111111111111111,-0.0108695652173913,0.159057971014493,Adam Trautman,A.Trautman
2026,1,2026_01_DEN_KC,Troy Franklin,troy franklin,00-0039868,FranTr00,DEN,KC,WR,17,33.0,33.0,snap_proxy,1.0,0.0,0.0,0.037037037037037,0.33695652173913,0.291425120772947,Troy Franklin,T.Franklin
2026,1,2026_01_DEN_KC,Nate Adkins,nate adkins,00-0038783,AdkiNa00,DEN,KC,TE,13,25.0,25.0,snap_proxy,0.0,0.0,0.0,0.0,0.0,0.0,Nate Adkins,N.Adkins
2026,1,2026_01_DEN_KC,Marvin Mims,marvin mims,00-0038976,MimsMa00,DEN,KC,WR,9,18.0,18.0,snap_proxy,0.0,0.0,0.0,0.0,0.0,0.0,Marvin Mims Jr.,M.Mims
2026,1,2026_01_DEN_KC,Adam Prentice,adam prentice,,PrenAd00,DEN,KC,FB,6,12.0,12.0,snap_proxy,,,,,,,,
2026,1,2026_01_DEN_KC,Jonah Coleman,jonah coleman,00-0041496,ColeJo00,DEN,KC,RB,3,6.0,6.0,snap_proxy,0.0,0.0,0.0,0.0,0.0,0.0,Jonah Coleman,J.Coleman
2026,1,2026_01_GB_MIN,Justin Jefferson,justin jefferson,00-0036322,JeffJu00,MIN,GB,WR,60,92.0,92.0,snap_proxy,9.0,8.0,92.0,0.391304347826087,0.454545454545455,0.905138339920949,Justin Jefferson,J.Jefferson
2026,1,2026_01_GB_MIN,Jordan Addison,jordan addison,00-0038994,AddiJo00,MIN,GB,WR,54,83.0,83.0,snap_proxy,2.0,0.0,0.0,0.0869565217391304,0.153409090909091,0.237821146245059,Jordan Addison,J.Addison
2026,1,2026_01_GB_MIN,T.J. Hockenson,tj hockenson,00-0035229,HockTJ00,MIN,GB,TE,43,66.0,66.0,snap_proxy,5.0,4.0,36.0,0.217391304347826,0.0965909090909091,0.393700592885376,T.J. Hockenson,T.Hockenson
2026,1,2026_01_GB_MIN,Josh Oliver,josh oliver,00-0035249,OlivJo00,MIN,GB,TE,42,65.0,65.0,snap_proxy,4.0,2.0,22.0,0.173913043478261,0.0738636363636364,0.312574110671937,Josh Oliver,J.Oliver
2026,1,2026_01_GB_MIN,Jauan Jennings,jauan jennings,00-0036259,JennJa00,MIN,GB,WR,31,48.0,48.0,snap_proxy,1.0,0.0,0.0,0.0434782608695652,0.170454545454545,0.18453557312253,Jauan Jennings,J.Jennings
2026,1,2026_01_GB_MIN,Aaron Jones,aaron jones,00-0033293,JoneAa00,MIN,GB,RB,30,46.0,46.0,snap_proxy,1.0,0.0,0.0,0.0434782608695652,0.0227272727272727,0.0811264822134387,Aaron Jones,A.Jones
2026,1,2026_01_GB_MIN,Jordan Mason,jordan mason,00-0037525,MasoJo00,MIN,GB,RB,29,45.0,45.0,snap_proxy,0.0,0.0,0.0,0.0,0.0,0.0,Jordan Mason,J.Mason
2026,1,2026_01_GB_MIN,Max Bredeson,max bredeson,,BredMa00,MIN,GB,FB,24,37.0,37.0,snap_proxy,,,,,,,,
2026,1,2026_01_GB_MIN,DeeJay Dallas,deejay dallas,00-0036425,DallDe00,MIN,GB,RB,6,9.0,9.0,snap_proxy,1.0,1.0,1.0,0.0434782608695652,0.0056818181818181,0.0691946640316206,DeeJay Dallas,D.Dallas
2026,1,2026_01_GB_MIN,Tai Felton,tai felton,,FeltTa00,MIN,GB,WR,3,5.0,5.0,snap_proxy,,,,,,,,
2026,1,2026_01_GB_MIN,Myles Price,myles price,00-0040506,PricMy00,MIN,GB,WR,3,5.0,5.0,snap_proxy,0.0,0.0,0.0,0.0,0.0,0.0,Myles Price,M.Price
2026,1,2026_01_GB_MIN,Gavin Bartholomew,gavin bartholomew,,BartGa00,MIN,GB,TE,0,0.0,0.0,snap_proxy,,,,,,,,
2026,1,2026_01_GB_MIN,Matthew Golden,matthew golden,00-0040667,GoldMa02,GB,MIN,WR,56,82.0,82.0,snap_proxy,12.0,6.0,95.0,0.3,0.292110874200426,0.654477611940298,Matthew Golden,M.Golden
2026,1,2026_01_GB_MIN,Christian Watson,christian watson,00-0038124,WatsCh00,GB,MIN,WR,52,76.0,76.0,snap_proxy,8.0,6.0,147.0,0.2,0.270788912579957,0.48955223880597,Christian Watson,C.Watson
2026,1,2026_01_GB_MIN,Tucker Kraft,tucker kraft,00-0038996,KrafTu00,GB,MIN,TE,45,66.0,66.0,snap_proxy,6.0,3.0,65.0,0.15,0.174840085287846,0.347388059701493,Tucker Kraft,T.Kraft
2026,1,2026_01_GB_MIN,Jayden Reed,jayden reed,00-0039146,ReedJa03,GB,MIN,WR,39,56.99999999999999,56.99999999999999,snap_proxy,7.0,3.0,20.0,0.175,0.106609808102345,0.337126865671642,Jayden Reed,J.Reed
2026,1,2026_01_GB_MIN,Chris Brooks,chris brooks,00-0038685,BrooCh00,GB,MIN,RB,38,56.00000000000001,56.00000000000001,snap_proxy,1.0,0.0,0.0,0.025,-0.0127931769722814,0.028544776119403,Chris Brooks,C.Brooks
2026,1,2026_01_GB_MIN,Jonnu Smith,jonnu smith,00-0033858,SmitJo01,GB,MIN,TE,32,47.0,47.0,snap_proxy,3.0,2.0,50.0,0.075,0.0511727078891258,0.148320895522388,Jonnu Smith,J.Smith
2026,1,2026_01_GB_MIN,MarShawn Lloyd,marshawn lloyd,00-0039811,LloyMa00,GB,MIN,RB,30,44.0,44.0,snap_proxy,1.0,0.0,0.0,0.025,0.0383795309168444,0.0643656716417911,MarShawn Lloyd,M.Lloyd
2026,1,2026_01_GB_MIN,Mark Redman,mark redman,,RedmMa00,GB,MIN,TE,21,31.0,31.0,snap_proxy,,,,,,,,
2026,1,2026_01_GB_MIN,Josh Whyle,josh whyle,,WhylJo01,GB,MIN,TE,11,16.0,16.0,snap_proxy,,,,,,,,
2026,1,2026_01_GB_MIN,Bo Melton,bo melton,00-0037091,MeltBo00,GB,MIN,WR,8,12.0,12.0,snap_proxy,1.0,1.0,10.0,0.025,0.0213219616204691,0.0524253731343284,Bo Melton,B.Melton
2026,1,2026_01_GB_MIN,Skyy Moore,skyy moore,00-0038090,MoorSk01,GB,MIN,WR,4,6.0,6.0,snap_proxy,1.0,0.0,0.0,0.025,0.0255863539445629,0.055410447761194,Skyy Moore,S.Moore
2026,1,2026_01_GB_MIN,Kaleb Johnson,kaleb johnson,00-0040142,JohnKa03,GB,MIN,RB,0,0.0,0.0,snap_proxy,0.0,0.0,0.0,0.0,0.0,0.0,Kaleb Johnson,K.Johnson
2026,1,2026_01_MIA_LV,Michael Mayer,michael mayer,00-0039066,MayeMi00,LV,MIA,TE,55,81.0,81.0,snap_proxy,7.0,6.0,32.0,0.241379310344828,0.123893805309735,0.448794629234056,Michael Mayer,M.Mayer
2026,1,2026_01_MIA_LV,Ashton Jeanty,ashton jeanty,00-0040122,JeanAs00,LV,MIA,RB,50,74.0,74.0,snap_proxy,6.0,6.0,45.0,0.206896551724138,0.079646017699115,0.366097039975587,Ashton Jeanty,A.Jeanty
2026,1,2026_01_MIA_LV,Tre Tucker,tre tucker,00-0038563,TuckTr00,LV,MIA,WR,48,71.0,71.0,snap_proxy,4.0,2.0,27.0,0.137931034482759,0.221238938053097,0.361763808361306,Tre Tucker,T.Tucker
2026,1,2026_01_MIA_LV,Jalen Nailor,jalen nailor,00-0037291,NailJa00,LV,MIA,WR,41,60.0,60.0,snap_proxy,5.0,3.0,27.0,0.172413793103448,0.283185840707965,0.456850778150748,Jalen Nailor,J.Nailor
2026,1,2026_01_MIA_LV,Connor Heyward,connor heyward,00-0037304,HeywCo00,LV,MIA,FB,32,47.0,47.0,snap_proxy,0.0,0.0,0.0,0.0,0.0,0.0,Connor Heyward,C.Heyward
2026,1,2026_01_MIA_LV,Ian Thomas,ian thomas,,ThomIa00,LV,MIA,TE,31,46.0,46.0,snap_proxy,,,,,,,,
2026,1,2026_01_MIA_LV,Jack Bech,jack bech,00-0040729,BechJa00,LV,MIA,WR,27,40.0,40.0,snap_proxy,4.0,3.0,23.0,0.137931034482759,0.141592920353982,0.306011595971926,Jack Bech,J.Bech
2026,1,2026_01_MIA_LV,Mike Washington Jr.,mike washington,00-0040878,WashMi00,LV,MIA,RB,13,19.0,19.0,snap_proxy,0.0,0.0,0.0,0.0,0.0,0.0,Mike Washington Jr.,M.Washington
2026,1,2026_01_MIA_LV,Cody White,cody white,00-0035891,WhitCo05,LV,MIA,WR,11,16.0,16.0,snap_proxy,1.0,0.0,0.0,0.0344827586206897,0.0132743362831858,0.0610161733292646,Cody White,C.White
2026,1,2026_01_MIA_LV,Dylan Laube,dylan laube,00-0039407,LaubDy00,LV,MIA,RB,10,15.0,15.0,snap_proxy,0.0,0.0,0.0,0.0,0.0,0.0,Dylan Laube,D.Laube
2026,1,2026_01_MIA_LV,Dareke Young,dareke young,00-0037093,YounDa02,LV,MIA,WR,10,15.0,15.0,snap_proxy,0.0,0.0,0.0,0.0,0.0,0.0,Dareke Young,D.Young
2026,1,2026_01_MIA_LV,Malik Benson,malik benson,00-0040894,BensMa00,LV,MIA,WR,7,10.0,10.0,snap_proxy,2.0,1.0,6.0,0.0689655172413793,0.13716814159292,0.199465974977113,Malik Benson,M.Benson
2026,1,2026_01_MIA_LV,Chris Myarick,chris myarick,,MyarCh00,LV,MIA,TE,5,7.000000000000001,7.000000000000001,snap_proxy,,,,,,,,
2026,1,2026_01_MIA_LV,Malik Washington,malik washington,00-0039880,WashMa00,MIA,LV,WR,55,98.0,98.0,snap_proxy,8.0,3.0,53.0,0.296296296296296,0.436893203883495,0.750269687162891,Malik Washington,M.Washington
2026,1,2026_01_MIA_LV,Caleb Douglas,caleb douglas,00-0041523,DougCa00,MIA,LV,WR,51,91.0,91.0,snap_proxy,7.0,5.0,94.0,0.259259259259259,0.313915857605178,0.608629989212513,Caleb Douglas,C.Douglas
2026,1,2026_01_MIA_LV,De'Von Achane,devon achane,00-0039040,AchaDe00,MIA,LV,RB,48,86.0,86.0,snap_proxy,5.0,4.0,30.0,0.185185185185185,0.0129449838187702,0.286839266450917,De'Von Achane,D.Achane
