projection_id,player_name,team,prop_type,line_score,start_time,sport,league,pick_type,standard_line,goblin_line,demon_line,pp_projection_id,player_id,pp_game_id,player,line,pos,opp_team,pp_home_team,pp_away_team,image_url,tournament,pp_updated_at,fetched_at,prop_norm,is_doubles,pp_description,unsupported_prop,espn_athlete_id,tour,standard_line_source,deviation_level,opp_def_tier,DEF_TIER,OVERALL_DEF_RANK,stat_status,aces_per_match,double_faults_per_match,first_serve_pct,games_won_per_match,sets_won_per_match,win_rate_L10,best_surface,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,actual_series,surface,surface_encoded,aces_per_match_mean,df_per_match_mean,first_serve_won_pct,win_rate_on_surface,n_matches_on_surface,surface_specialist,surface_struggle,h2h_win_rate_on_surface,n_h2h_matches,hit_rate_status,line_games_played_5,line_hits_over_5,line_hits_under_5,line_hits_push_5,line_hit_rate_over_5,line_hit_rate_under_5,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,l5_over,l5_under,last5_over,last5_under,last5_push,line_games_played_10,line_hits_over_10,line_hits_under_10,line_hits_push_10,line_hit_rate_over_10,line_hit_rate_under_10,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,round,is_grand_slam,player_atp_rank,opponent_rank,ranking_diff,position_group,minutes_tier,shot_role,usage_role,game_script_mult,game_script_note,avg_minutes,composite_hit_rate,composite_score,projection,edge,ml_prob,edge_score,rank_score,line_hit_rate,ml_edge,final_score,consistency_grade,consistency_multiplier,blended_score,bet_direction,tier_source,tier_basis,tier,void_reason,espn_player_id,abs_edge,model_dir,final_bet_direction,final_dir_reason,direction,prob_source,distribution_n,distribution_std
14598204,Jennifer Ruggeri,JENNIFER RUGGERI,Double Faults,11.5,2026-09-08T13:15:00.000-04:00,Tennis,WTA / HARD,Demon,,,,14598204,263151,185648,Jennifer Ruggeri,11.5,Player,MARTINA TREVISAN,,,https://static.prizepicks.com/images/manual/Jennifer Ruggeri.png,,2026-09-08T12:54:31.065-04:00,2026-09-08T13:10:29-04:00,double_faults,0,,0,6576,WTA,,2,Weak,Weak,250,STALE_HISTORY,,,,,,,,,,,,,,,,,,,,,,hard,0,,,,,,,,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,250,250.0,0.0,WTA,2,NEUTRAL,FIELD,1,,,0.5,1.0,11.5,0.0,0.08,-0.42,4.018975700934579,0.5,0.03000000000000003,3.81802691588785,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,6576,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14622992,Karen Khachanov,KAREN KHACHANOV,Aces,11.5,2026-09-09T11:30:00.000-04:00,Tennis,ATP / HARD,Demon,,,,14622992,201396,185783,Karen Khachanov,11.5,Player,ALEXANDER BLOCKX,,,https://static.prizepicks.com/images/manual/Karen K.png,,2026-09-08T09:48:12.325-04:00,2026-09-08T13:10:29-04:00,aces,0,,0,2367,ATP,,3,Avg,Avg,34,STALE_HISTORY,,,0.6446638518747103,,,,,,,,,,,,,,,,,,,hard,0,7.968253968253968,2.047619047619047,0.764327151305763,0.5714285714285714,63.0,0.0,0.0,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,50,34.0,16.0,ATP,2,SERVE_HEAVY,FIELD,1,,,0.5,1.0,11.5,0.0,0.08,-0.42,4.018975700934579,0.5,0.03000000000000003,3.81802691588785,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,2367,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14599809,Lina Gjorcheska,LINA GJORCHESKA,Double Faults,13.5,2026-09-09T04:30:00.000-04:00,Tennis,WTA / HARD,Demon,,,,14599809,247080,185652,Lina Gjorcheska,13.5,Player,AURORA ZANTEDESCHI,,,https://static.flashscore.com/res/image/data/4dOS4REG-tvVEzhU4.png,,2026-09-08T09:48:12.325-04:00,2026-09-08T13:10:29-04:00,double_faults,0,,0,3031,WTA,,1,Weak,Weak,250,STALE_HISTORY,,,,,,,,,,,,,,,,,,,,,,hard,0,,,,,,,,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,250,250.0,0.0,WTA,2,NEUTRAL,FIELD,1,,,0.5,1.0,13.5,0.0,0.08,-0.42,4.018975700934579,0.5,0.03000000000000003,3.81802691588785,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,3031,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14622953,Anna Blinkova,ANNA BLINKOVA,1st Set Total Games,8.5,2026-09-08T16:50:00.000-04:00,Tennis,WTA / HARD,Demon,7.5,,,14622953,202551,185548,Anna Blinkova,8.5,Player,UNKNOWN_OPP,,,https://img0.aiscore.com/v2/team/50661a662f2c17c71e091313d42d6836.png!w80,,2026-09-08T07:33:50.424-04:00,2026-09-08T13:10:29-04:00,total_sets,0,,0,2902,WTA,sibling_or_pp,2,N/A,N/A,N/A,STALE_HISTORY,,,0.6064362560692222,,,,,,,,,,,,,,,,,,,hard,0,1.30952380952381,3.523809523809524,0.5812297867971739,0.4761904761904761,42.0,0.0,0.0,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,95,,,WTA,2,NEUTRAL,FIELD,1,,,0.5,1.0,8.5,0.0,0.58,0.08,4.018975700934579,0.5,0.03000000000000003,3.81802691588785,?,0.95,0.524,OVER,distance,distance,A,,2902,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14593914,Alex Michelsen,ALEX MICHELSEN,Aces,14.5,2026-09-08T13:45:00.000-04:00,Tennis,ATP / HARD,Demon,12.5,,,14593914,202916,185558,Alex Michelsen,14.5,Player,FRANCES TIAFOE,,,https://static.flashscore.com/res/image/data/Yi8Wfkg5-QJ66gxcd.png,,2026-09-08T13:10:19.092-04:00,2026-09-08T13:10:29-04:00,aces,0,,0,11400,ATP,sibling_or_pp,2,Above Avg,Above Avg,12,STALE_HISTORY,,,0.6678652941099754,,,,,,,,,,,,,,,,,,,hard,0,5.914285714285715,2.371428571428571,0.7094886495003496,0.5633802816901409,71.0,0.0,0.0,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,46,12.0,34.0,ATP,2,SERVE_HEAVY,FIELD,1,,,0.5,1.0,14.5,0.0,0.08,-0.42,4.018975700934579,0.5,0.03000000000000003,3.81802691588785,?,0.95,0.374,OVER,distance,distance,B,,11400,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14599810,Lina Gjorcheska,LINA GJORCHESKA,Double Faults,14.5,2026-09-09T04:30:00.000-04:00,Tennis,WTA / HARD,Demon,,,,14599810,247080,185652,Lina Gjorcheska,14.5,Player,AURORA ZANTEDESCHI,,,https://static.flashscore.com/res/image/data/4dOS4REG-tvVEzhU4.png,,2026-09-08T09:48:12.325-04:00,2026-09-08T13:10:29-04:00,double_faults,0,,0,3031,WTA,,2,Weak,Weak,250,STALE_HISTORY,,,,,,,,,,,,,,,,,,,,,,hard,0,,,,,,,,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,250,250.0,0.0,WTA,2,NEUTRAL,FIELD,1,,,0.5,1.0,14.5,0.0,0.08,-0.42,4.018975700934579,0.5,0.03000000000000003,3.81802691588785,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,3031,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14598206,Jennifer Ruggeri,JENNIFER RUGGERI,Double Faults,12.5,2026-09-08T13:15:00.000-04:00,Tennis,WTA / HARD,Demon,,,,14598206,263151,185648,Jennifer Ruggeri,12.5,Player,MARTINA TREVISAN,,,https://static.prizepicks.com/images/manual/Jennifer Ruggeri.png,,2026-09-08T12:54:31.065-04:00,2026-09-08T13:10:29-04:00,double_faults,0,,0,6576,WTA,,3,Weak,Weak,250,STALE_HISTORY,,,,,,,,,,,,,,,,,,,,,,hard,0,,,,,,,,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,250,250.0,0.0,WTA,2,NEUTRAL,FIELD,1,,,0.5,1.0,12.5,0.0,0.08,-0.42,4.018975700934579,0.5,0.03000000000000003,3.81802691588785,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,6576,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14620584,Frances Tiafoe,FRANCES TIAFOE,Aces,12.5,2026-09-08T13:45:00.000-04:00,Tennis,ATP / HARD,Demon,,,,14620584,201267,185558,Frances Tiafoe,12.5,Player,ALEX MICHELSEN,,,https://static.prizepicks.com/images/manual/tiafoe.png,,2026-09-08T13:10:19.092-04:00,2026-09-08T13:10:29-04:00,aces,0,,0,2708,ATP,,4,Avg,Avg,46,STALE_HISTORY,,,0.5948380261102764,,,,,,,,,,,,,,,,,,,hard,0,8.310344827586206,2.155172413793104,0.7471931813542996,0.55,60.0,0.0,0.0,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,12,46.0,-34.0,ATP,2,SERVE_HEAVY,ELITE,1,,,0.5,1.0,12.5,0.0,0.08,-0.42,4.018975700934579,0.5,0.03000000000000003,3.81802691588785,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,2708,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14585708,Ben Shelton,BEN SHELTON,Aces,12.5,2026-09-08T20:10:00.000-04:00,Tennis,ATP / HARD,Demon,10.0,,,14585708,201258,185581,Ben Shelton,12.5,Player,CARLOS ALCARAZ,,,https://static.prizepicks.com/images/manual/Ben Shelton.png,,2026-09-08T07:41:39.843-04:00,2026-09-08T13:10:29-04:00,aces,0,,0,9250,ATP,sibling_or_pp,2,Elite,Elite,3,STALE_HISTORY,,,0.6753995623116001,,,,,,,,,,,,,,,,,,,hard,0,10.06849315068493,2.547945205479452,0.7700546496212411,0.6575342465753424,73.0,1.0,0.0,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,9,3.0,6.0,ATP,2,SERVE_HEAVY,ELITE,1,,,0.5,1.0,12.5,0.0,0.08,-0.42,4.018975700934579,0.5,0.03000000000000003,3.81802691588785,?,0.95,0.374,OVER,distance,distance,B,,9250,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14629288,Andrea Lazaro Garcia,ANDREA LAZARO GARCIA,Total Games Won,12.5,2026-09-09T08:00:00.000-04:00,Tennis,WTA / HARD,Demon,,,,14629288,238506,185854,Andrea Lazaro Garcia,12.5,Player,UNKNOWN_OPP,,,https://static.flashscore.com/res/image/data/OtX0s6jl-CxOiWxwJ.png,,2026-09-08T09:48:12.325-04:00,2026-09-08T13:10:29-04:00,games_won,0,,0,4291,WTA,,1,N/A,N/A,N/A,STALE_HISTORY,,,,,,,,,,,,,,,,,,,,,,hard,0,,,,,,,,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,142,,,WTA,2,NEUTRAL,FIELD,1,,,0.5,1.0,12.5,0.0,0.58,0.08,4.018975700934579,0.5,0.03000000000000003,3.81802691588785,?,0.95,0.524,OVER,ml_prob_fallback,ml_prob_fallback,B,,4291,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14622991,Karen Khachanov,KAREN KHACHANOV,Aces,12.5,2026-09-09T11:30:00.000-04:00,Tennis,ATP / HARD,Demon,,,,14622991,201396,185783,Karen Khachanov,12.5,Player,ALEXANDER BLOCKX,,,https://static.prizepicks.com/images/manual/Karen K.png,,2026-09-08T09:48:12.325-04:00,2026-09-08T13:10:29-04:00,aces,0,,0,2367,ATP,,4,Avg,Avg,34,STALE_HISTORY,,,0.6446638518747103,,,,,,,,,,,,,,,,,,,hard,0,7.968253968253968,2.047619047619047,0.764327151305763,0.5714285714285714,63.0,0.0,0.0,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,50,34.0,16.0,ATP,2,SERVE_HEAVY,FIELD,1,,,0.5,1.0,12.5,0.0,0.08,-0.42,4.018975700934579,0.5,0.03000000000000003,3.81802691588785,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,2367,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14593913,Alex Michelsen,ALEX MICHELSEN,Aces,13.5,2026-09-08T13:45:00.000-04:00,Tennis,ATP / HARD,Demon,12.5,,,14593913,202916,185558,Alex Michelsen,13.5,Player,FRANCES TIAFOE,,,https://static.flashscore.com/res/image/data/Yi8Wfkg5-QJ66gxcd.png,,2026-09-08T13:10:19.092-04:00,2026-09-08T13:10:29-04:00,aces,0,,0,11400,ATP,sibling_or_pp,1,Above Avg,Above Avg,12,STALE_HISTORY,,,0.6678652941099754,,,,,,,,,,,,,,,,,,,hard,0,5.914285714285715,2.371428571428571,0.7094886495003496,0.5633802816901409,71.0,0.0,0.0,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,46,12.0,34.0,ATP,2,SERVE_HEAVY,FIELD,1,,,0.5,1.0,13.5,0.0,0.08,-0.42,4.018975700934579,0.5,0.03000000000000003,3.81802691588785,?,0.95,0.374,OVER,distance,distance,A,,11400,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14621913,Alexander Blockx,ALEXANDER BLOCKX,Aces,13.5,2026-09-09T11:30:00.000-04:00,Tennis,ATP / HARD,Demon,12.5,,,14621913,218482,185783,Alexander Blockx,13.5,Player,KAREN KHACHANOV,,,https://static.prizepicks.com/images/manual/AlexanderBlockx.webp,,2026-09-08T09:48:12.325-04:00,2026-09-08T13:10:29-04:00,aces,0,,0,11757,ATP,sibling_or_pp,1,Avg,Avg,50,STALE_HISTORY,,,0.6652403038167991,,,,,,,,,,,,,,,,,,,hard,0,8.071428571428571,1.714285714285714,0.7321477208550975,0.4,15.0,0.0,0.0,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,34,50.0,-16.0,ATP,2,SERVE_HEAVY,FIELD,1,,,0.5,1.0,13.5,0.0,0.08,-0.42,4.018975700934579,0.5,0.03000000000000003,3.81802691588785,?,0.95,0.374,OVER,distance,distance,A,,11757,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14585707,Ben Shelton,BEN SHELTON,Aces,13.5,2026-09-08T20:10:00.000-04:00,Tennis,ATP / HARD,Demon,10.0,,,14585707,201258,185581,Ben Shelton,13.5,Player,CARLOS ALCARAZ,,,https://static.prizepicks.com/images/manual/Ben Shelton.png,,2026-09-08T07:41:39.843-04:00,2026-09-08T13:10:29-04:00,aces,0,,0,9250,ATP,sibling_or_pp,3,Elite,Elite,3,STALE_HISTORY,,,0.6753995623116001,,,,,,,,,,,,,,,,,,,hard,0,10.06849315068493,2.547945205479452,0.7700546496212411,0.6575342465753424,73.0,1.0,0.0,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,9,3.0,6.0,ATP,2,SERVE_HEAVY,ELITE,1,,,0.5,1.0,13.5,0.0,0.08,-0.42,4.018975700934579,0.5,0.03000000000000003,3.81802691588785,?,0.95,0.374,OVER,distance,distance,C,,9250,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14597992,Martina Trevisan,MARTINA TREVISAN,Total Tie Breaks,0.5,2026-09-08T13:15:00.000-04:00,Tennis,WTA / HARD,Demon,,,,14597992,202036,185648,Martina Trevisan,0.5,Player,JENNIFER RUGGERI,,,https://static.flashscore.com/res/image/data/Snya7gil-U3ZuGemt.png,,2026-09-08T12:54:31.065-04:00,2026-09-08T13:10:29-04:00,total_tie_breaks,0,,0,1374,WTA,,1,Weak,Weak,250,OK,,,0.6804987500989339,,,,,0.0,0.0,1.0,0.0,1.0,,,,,,0.4,0.4,0.4,,hard,0,1.25,3.375,0.6212193969519703,0.5,8.0,0.0,0.0,,,OK,5.0,2.0,3.0,0.0,0.4,0.6,0.4,0.6,2.0,3.0,2.0,3.0,0.0,5.0,2.0,3.0,0.0,0.4,0.6,0.4,0.6,,0,250,250.0,0.0,WTA,2,NEUTRAL,FIELD,1,,,0.4,0.8,0.4,-0.09999999999999998,0.3524,-0.1227,3.078754691588785,0.4,0.008000000000000007,2.924816957009346,?,0.95,0.3857,OVER,ml_prob_fallback,ml_prob_fallback,C,,1374,0.09999999999999998,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,5,0.5477
14585709,Ben Shelton,BEN SHELTON,Aces,14.5,2026-09-08T20:10:00.000-04:00,Tennis,ATP / HARD,Demon,10.0,,,14585709,201258,185581,Ben Shelton,14.5,Player,CARLOS ALCARAZ,,,https://static.prizepicks.com/images/manual/Ben Shelton.png,,2026-09-08T07:41:39.843-04:00,2026-09-08T13:10:29-04:00,aces,0,,0,9250,ATP,sibling_or_pp,4,Elite,Elite,3,STALE_HISTORY,,,0.6753995623116001,,,,,,,,,,,,,,,,,,,hard,0,10.06849315068493,2.547945205479452,0.7700546496212411,0.6575342465753424,73.0,1.0,0.0,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,9,3.0,6.0,ATP,2,SERVE_HEAVY,ELITE,1,,,0.5,1.0,14.5,0.0,0.08,-0.42,4.018975700934579,0.5,0.03000000000000003,3.81802691588785,?,0.95,0.374,OVER,distance,distance,C,,9250,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14581330,Jessica Pegula,JESSICA PEGULA,Total Games,19.5,2026-09-08T19:00:00.000-04:00,Tennis,WTA / HARD,Goblin,20.5,,,14581330,201369,185590,Jessica Pegula,19.5,Player,EMMA NAVARRO,,,https://www.flashscore.com/res/image/data/GS3hkKzB-A19CsvyR.png,,2026-09-08T07:41:39.843-04:00,2026-09-08T13:10:29-04:00,match_total_games,0,,0,2113,WTA,sibling_or_pp,1,Avg,Avg,27,OK,,,0.6293953459627286,,,,,19.0,26.0,16.0,17.0,18.0,32.0,31.0,30.0,20.0,17.0,19.2,22.6,22.6,,hard,0,3.320987654320988,1.987654320987654,0.6920522626365668,0.7142857142857143,84.0,1.0,0.0,,,OK,5.0,1.0,4.0,0.0,0.2,0.8,0.2,0.8,1.0,4.0,1.0,4.0,0.0,10.0,5.0,5.0,0.0,0.5,0.5,0.5,0.5,,0,3,27.0,-24.0,WTA,2,NEUTRAL,ELITE,1,,,0.35,0.7,19.2,-0.3000000000000007,0.58,0.1544,2.662878242990654,0.35,-0.003000000000000003,2.529734330841121,?,0.95,0.419,OVER,distance,distance,C,,2113,0.3000000000000007,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,10,6.4326
14577253,Frances Tiafoe,FRANCES TIAFOE,Total Tie Breaks,0.5,2026-09-08T13:45:00.000-04:00,Tennis,ATP / HARD,Goblin,2.0,,,14577253,201267,185558,Frances Tiafoe,0.5,Player,ALEX MICHELSEN,,,https://static.prizepicks.com/images/manual/tiafoe.png,,2026-09-08T13:10:19.092-04:00,2026-09-08T13:10:29-04:00,total_tie_breaks,0,,0,2708,ATP,offset_estimate,1,Avg,Avg,46,OK,,,0.5948380261102764,,,,,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6,0.4,0.4,,hard,0,8.310344827586206,2.155172413793104,0.7471931813542996,0.55,60.0,0.0,0.0,,,OK,5.0,2.0,3.0,0.0,0.4,0.6,0.4,0.6,2.0,3.0,2.0,3.0,0.0,10.0,3.0,7.0,0.0,0.3,0.7,0.3,0.7,,0,12,46.0,-34.0,ATP,2,NEUTRAL,ELITE,1,,,0.35,0.7,0.6,0.09999999999999998,0.5398,0.0148,2.664726242990654,0.35,0.008000000000000007,2.531489930841121,?,0.95,0.4069,OVER,distance,distance,C,,2708,0.09999999999999998,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,10,0.6992
14625102,Botic Van de Zandschulp,BOTIC VAN DE ZANDSCHULP,Aces,12.5,2026-09-09T11:30:00.000-04:00,Tennis,ATP / HARD,Demon,8.5,,,14625102,235668,185810,Botic Van de Zandschulp,12.5,Player,ALEXANDER ZVEREV,,,https://static.prizepicks.com/images/manual/Botic_Van_de_Zandschulp.png,,2026-09-08T12:11:15.654-04:00,2026-09-08T13:10:29-04:00,aces,0,,0,3310,ATP,sibling_or_pp,2,Elite,Elite,2,STALE_HISTORY,,,0.6199747127792538,,,,,,,,,,,,,,,,,,,hard,0,6.48936170212766,4.574468085106383,0.7424482963417903,0.4375,48.0,0.0,0.0,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,70,2.0,68.0,ATP,2,SERVE_HEAVY,FIELD,1,,,0.5,1.05,12.5,0.0,0.08,-0.42,4.311480560747664,0.5,0.03000000000000003,4.095906532710281,?,0.95,0.374,OVER,distance,distance,C,,3310,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14627801,Hsieh S-W / Ostapenko J,HSIEH S-W / OSTAPENKO J,Total Games,22.5,2026-09-08T16:10:00.000-04:00,Tennis,WTA / HARD,Standard,22.5,,,14627801,331614,185725,Hsieh S-W / Ostapenko J,22.5,Player,UNKNOWN_OPP,,,https://static.prizepicks.com/images/manual/HsiehPenko.png,,2026-09-08T07:41:39.843-04:00,2026-09-08T13:10:29-04:00,match_total_games,1,,0,2195,WTA,pp_or_step1,0,N/A,N/A,N/A,OK,,,,,,,,25.0,16.0,20.0,14.0,28.0,15.0,24.0,16.0,,,20.6,19.75,19.75,,hard,0,,,,,,,,,,OK,5.0,2.0,3.0,0.0,0.4,0.6,0.4,0.6,2.0,3.0,2.0,3.0,0.0,8.0,3.0,5.0,0.0,0.375,0.625,0.375,0.625,,0,32,,,WTA,2,NEUTRAL,ELITE,1,,,0.3875,0.775,20.6,-1.8999999999999986,0.4404,-0.4294,2.974628829439252,0.3875,0.008000000000000007,2.82589738796729,?,0.95,0.4034,UNDER,ml_prob,ml_prob,C,,2195,1.8999999999999986,UNDER,UNDER,STANDARD_L5AVG_UNDER,UNDER,ml_prob_unified,8,5.3117
14620511,Alexander Zverev,ALEXANDER ZVEREV,Total Sets,4.5,2026-09-09T11:30:00.000-04:00,Tennis,ATP / HARD,Demon,,,,14620511,201395,185810,Alexander Zverev,4.5,Player,BOTIC VAN DE ZANDSCHULP,,,https://static.prizepicks.com/images/manual/Alexander Zverev.png,,2026-09-08T09:48:12.325-04:00,2026-09-08T13:10:29-04:00,total_sets,0,,0,2375,ATP,,1,Below Avg,Below Avg,70,OK,,,0.7261248892215003,,,,,5.0,5.0,4.0,4.0,4.0,,,,,,4.4,4.4,4.4,,hard,0,8.821428571428571,1.571428571428571,0.7661283351954835,0.7209302325581395,86.0,1.0,0.0,,,OK,5.0,2.0,3.0,0.0,0.4,0.6,0.4,0.6,2.0,3.0,2.0,3.0,0.0,5.0,2.0,3.0,0.0,0.4,0.6,0.4,0.6,,0,2,70.0,-68.0,ATP,2,NEUTRAL,ELITE,1,,,0.4,0.75,4.4,-0.09999999999999964,0.2006,-0.2744,2.884019439252336,0.4,0.008000000000000007,2.739818467289719,?,0.95,0.3402,OVER,ml_prob_fallback,ml_prob_fallback,C,,2375,0.09999999999999964,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,5,0.5477
14627799,Siniakova K / Townsend T,SINIAKOVA K / TOWNSEND T,Total Games,20.5,2026-09-08T15:00:00.000-04:00,Tennis,WTA / HARD,Standard,20.5,,,14627799,304549,185724,Siniakova K / Townsend T,20.5,Player,UNKNOWN_OPP,,,https://static.prizepicks.com/images/manual/Siniakova K : Townsend T .png,,2026-09-08T07:41:39.843-04:00,2026-09-08T13:10:29-04:00,match_total_games,1,,0,2248,WTA,pp_or_step1,0,N/A,N/A,N/A,OK,,,,,,,,27.0,17.0,16.0,27.0,18.0,20.0,21.0,18.0,18.0,,21.0,20.22222222222222,20.22222222222222,,hard,0,,,,,,,,,,OK,5.0,2.0,3.0,0.0,0.4,0.6,0.4,0.6,2.0,3.0,2.0,3.0,0.0,9.0,3.0,6.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,,0,42,,,WTA,2,NEUTRAL,FIELD,1,,,0.3666666666666667,0.7333333333333334,21.0,0.5,0.58,-0.0425,2.802120082598131,0.3666666666666667,0.008000000000000007,2.662014078468224,?,0.95,0.4307,OVER,ml_prob,ml_prob,C,,2248,0.5,OVER,OVER,STANDARD_L5AVG_OVER,OVER,ml_prob_unified,9,4.1164
14599027,Aurora Zantedeschi,AURORA ZANTEDESCHI,Total Games,21.5,2026-09-09T04:30:00.000-04:00,Tennis,WTA / HARD,Standard,21.5,,,14599027,247239,185652,Aurora Zantedeschi,21.5,Player,LINA GJORCHESKA,,,https://static.flashscore.com/res/image/data/0QC5dYDa-z9AWrQfb.png,,2026-09-08T09:48:12.325-04:00,2026-09-08T13:10:29-04:00,match_total_games,0,,0,5160,WTA,pp_or_step1,0,Weak,Weak,250,OK,,,,,,,,16.0,20.0,27.0,19.0,23.0,15.0,,,,,21.0,20.0,20.0,,hard,0,,,,,,,,,,OK,5.0,2.0,3.0,0.0,0.4,0.6,0.4,0.6,2.0,3.0,2.0,3.0,0.0,6.0,2.0,4.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,,0,250,250.0,0.0,WTA,2,NEUTRAL,FIELD,1,,,0.3666666666666667,0.7333333333333334,21.0,-0.5,0.6085,-0.0139,2.802120082598131,0.3666666666666667,0.008000000000000007,2.662014078468224,?,0.95,0.4392,UNDER,ml_prob,ml_prob,C,,5160,0.5,UNDER,UNDER,STANDARD_L5AVG_UNDER,UNDER,ml_prob_unified,6,4.4721
14599804,Aurora Zantedeschi,AURORA ZANTEDESCHI,Total Tie Breaks,0.5,2026-09-09T04:30:00.000-04:00,Tennis,WTA / HARD,Demon,,,,14599804,247239,185652,Aurora Zantedeschi,0.5,Player,LINA GJORCHESKA,,,https://static.flashscore.com/res/image/data/0QC5dYDa-z9AWrQfb.png,,2026-09-08T09:48:12.325-04:00,2026-09-08T13:10:29-04:00,total_tie_breaks,0,,0,5160,WTA,,1,Weak,Weak,250,OK,,,,,,,,0.0,1.0,0.0,0.0,1.0,0.0,,,,,0.4,0.3333333333333333,0.3333333333333333,,hard,0,,,,,,,,,,OK,5.0,2.0,3.0,0.0,0.4,0.6,0.4,0.6,2.0,3.0,2.0,3.0,0.0,6.0,2.0,4.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,,0,250,250.0,0.0,WTA,2,NEUTRAL,FIELD,1,,,0.3666666666666667,0.7333333333333334,0.4,-0.09999999999999998,0.3523,-0.1227,2.802120082598131,0.3666666666666667,0.008000000000000007,2.662014078468224,?,0.95,0.3624,OVER,ml_prob_fallback,ml_prob_fallback,C,,5160,0.09999999999999998,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,6,0.5164
